experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
3,1,100,0.01485039472267969,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.899493714098686,-0.8214972470813473,12.896150649035,0.25608124410321564,-5.457281062226477e-05,0.1856438846154899,0.16183596227162314,0.014121023765054216,0.1280317745117184,0.07588908434272258
3,1,150,0.014037018699737194,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.837977348784402,-0.7446229882907742,22.644567181055873,0.22726478351699644,-0.007826235214226672,0.1626249564705472,0.16281566102315903,0.020508559009059023,0.09550630758428845,0.0797063115193522
3,1,200,0.014555804943376504,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.733532391951315,-0.6291200825502956,39.2157766898526,0.20068502702495808,-0.02186133511976203,0.14149632546410745,0.17013642909991308,0.034139994803909335,0.09864614144364423,0.06842690335661163
3,1,250,0.01582891364306767,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.5617588923125096,-0.46137707444036813,56.95244033170408,0.17721390639036758,-0.0302831238053656,0.15258281358180226,0.17645993354859313,0.0452295639492415,0.10627408270932648,0.06732843476549172
3,1,300,0.016267435205032568,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.27925472865704115,-0.21776660776527568,82.71111102526288,0.15648785105541696,-0.043573233232060686,0.16627429410002656,0.17705063488725253,0.053301662173590544,0.11828359554486165,0.06437055264816255
3,1,350,0.004303173623421175,0.02,-0.0004132211659727547,0.02329734651938602,-0.023710567685358775,0.0,0.0,105.7371263440564,0.14418699046916783,-0.0602359117376722,0.18000321954944556,0.1652252096445556,0.05339518446194538,0.11671041173299763,0.06348826833296944
3,1,400,0.004450681040298601,0.02,-0.00023311598065633987,0.02329734651938602,-0.02353046250004236,0.0,0.0,105.7371263440564,0.14418699046916783,-0.06093933722959945,0.18411408069520563,0.14181898016992903,0.05380880407515881,0.11464988250212575,0.057350983156713935
3,1,450,0.004995379916493792,0.02,0.0005212836191481607,0.02329734651938602,-0.02277606290023786,0.0,0.0,105.7371263440564,0.1441869904691678,-0.06256394848605316,0.20376182614025104,0.14618710070741947,0.050357453021335985,0.12100987941611033,0.06408897215197787
3,1,500,0.005704759908954782,0.02,0.0014433311332273657,0.02329734651938602,-0.021854015386158655,0.0,0.0,105.7371263440564,0.14418699046916783,-0.06665322749900612,0.23833654973562032,0.13820236744466982,0.04371598261298759,0.12788458737086517,0.06678393580015274
3,1,550,0.006508558330565144,0.02,0.002522706656754803,0.02329734651938602,-0.020774639862631217,0.0,0.0,103.52374583241999,0.14418699046916783,-0.06912918094016847,0.27644213794571876,0.13734203646170115,0.035133906092560924,0.13640896671317512,0.06666964464965817
3,1,600,0.006109491204747304,0.02,0.00192850752926077,0.02329734651938602,-0.02136883899012525,0.0,0.0,100.03002214039019,0.14418699046916783,-0.06674276183647262,0.25940686153479603,0.13437296492606401,0.03599438886530404,0.15080378019573096,0.0657676322273306
3,1,650,0.006838634318792306,0.02,0.003017827384010685,0.02329734651938602,-0.020279519135375335,0.0,0.0,97.3508565592807,0.14418699046916783,-0.06497315776403194,0.27746051166542873,0.13880829151743876,0.03702628307971821,0.15624798205775378,0.06525769234764922
3,1,700,0.007267801845834021,0.02,0.0034993818312756275,0.02329734651938602,-0.019797964688110393,0.0,0.0,94.19242524575122,0.14418699046916783,-0.0628543397145194,0.30535827577817926,0.14237097308979277,0.03776104564251114,0.14688344332546927,0.0612026796565138
3,1,750,0.007954171859261687,0.02,0.056796986431155716,0.02329734651938602,0.0334996399117697,0.0,0.0,90.21817833686185,0.14418699046916783,-0.060046634688072566,0.33415507331862676,0.1482173983622031,0.04022699995623972,0.13317128429799735,0.06162670558279475
3,1,800,0.029126070136816375,0.02,-0.005,0.02329734651938602,-0.02829734651938602,0.051108438256074466,-0.03858158037334325,83.0469873346284,0.1460904850421688,-0.05602860596488027,0.3350176480341825,0.1567580470452996,0.03925953658186528,0.1480972085384672,0.06308250305835693
