experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
8,8,100,0.021994448598696738,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9034347506990708,-0.8267729739414876,12.39418345249564,0.2586549896170636,0.00018425269016024198,0.4060088665534228,0.03956535616868754,0.12946683274337759,0.35774800786637084,0.2920867400822074
8,8,150,0.021806668356626785,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9074529207421007,-0.8322076958522401,11.949762069750072,0.26141794590333056,0.00027448171037280304,0.5021029794777034,-0.11799122115363134,0.11857296528824675,0.43316165473301727,0.3036873988378
8,8,200,0.03015965109561047,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9095120503976548,-0.8350155320304742,11.745739489977556,0.2628926173620162,0.00027884731181117994,1.0037404877193037,-0.2923336689197298,0.1649359081760127,0.43431866192664137,0.29347614782006287
8,8,250,0.03535911814412193,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9115253653719422,-0.8377763818821076,11.54108920621878,0.2643756075147516,0.00027136340765510016,1.2269250679264283,-0.20392969580461065,0.16951404832364006,0.3737273491093716,0.3251069435728499
8,8,300,0.009612557985211826,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9134938850204043,-0.8404910316762623,11.51229589869575,0.265866963287698,-7.654178123772594e-05,1.1157392406983733,-0.042515071106527934,0.154401487023207,0.3824732558522586,0.3075218016045818
8,8,350,0.006388496979832702,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.9101882050782869,-0.8359410105887095,11.84383777406752,0.2633860281185421,-7.44466949945646e-05,0.9527596855984486,0.07876933442974629,0.13711637629045137,0.3225777898569887,0.25664636909155797
8,8,400,0.033269499462650995,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.8969493252416636,-0.818118666418227,14.04221399607917,0.25448569039624974,-0.0018161994975710663,1.0371307780676204,0.20674863213148598,0.17002166530472312,0.46984249841176784,0.28137979723955336
8,8,450,0.03362960381435058,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.8555790839164436,-0.7657268205719165,18.867422932194053,0.2338937157124483,-0.0035132893245221433,1.1509226624039997,0.36037723924710224,0.08964353499705167,0.3638879195136389,0.333258805405392
8,8,500,0.0380926375928495,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.762480765669138,-0.6597688379802258,33.18959648377043,0.2065386723465236,-0.01598883710880981,1.3203302362815936,0.317738299719364,0.0928160929823258,0.3513111957503437,0.30373867767866414
8,8,550,0.042978386706837436,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.6093683089194704,-0.5058877678959375,51.475412074654365,0.18238293852712642,-0.028944728445377974,1.4231071952166972,0.362534592277746,0.11059295196504167,0.4013085159562284,0.3010967322856706
8,8,600,0.039679299277220206,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.35755469022827174,-0.2824087703622249,75.65542519555612,0.16105233895365195,-0.04332898394959015,1.2776505370263849,0.43101472250774514,0.12217072248615374,0.4237799482363953,0.30838729090442013
8,8,650,0.0026401453150090375,0.02,0.04073129851766155,0.0199959028265387,0.02073539569112285,0.06289603188181911,-0.04755296830483702,97.11302261716554,0.1465477425703297,-0.0680023023008259,1.389706793278477,0.5239984724658534,0.1316077963979512,0.40637733755304584,0.3330152417758893
8,8,700,0.0071389792295083335,0.02,0.011698660049797915,0.0199959028265387,-0.008297242776740786,0.10188980157802326,-0.07743447622979827,96.36293190971548,0.14811316764553276,-0.06095673972371419,1.3961249330958798,0.5445465024761187,0.16538224383046735,0.3734742078391775,0.31324365930321546
8,8,750,0.00554462300245482,0.02,0.012072405808682962,0.0199959028265387,-0.00792349701785574,0.1041323848080009,-0.0791627522369952,96.24379088923939,0.14820577194143097,-0.06453086578404904,1.4021802212632968,0.5430764844565618,0.1289616403054309,0.3958936707000501,0.282250648592803
8,8,800,0.005944227636413454,0.02,-0.005,0.0199959028265387,-0.024995902826538702,0.12406502437571555,-0.09457204142738418,94.7721166331293,0.14904180797231364,-0.06656106179566393,1.368776640817507,0.5208472157957037,0.14448891880421433,0.38767200113375555,0.29348305217326254
