experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
7,17,100,0.01383704913901603,0.02,-0.005,0.013806001952100676,-0.018806001952100675,0.7321966505523237,-0.6277266020417853,27.233027050351524,0.20043431493306726,-0.0007956143761839404,0.16207412235534466,0.44752554648524984,0.025019860919392654,0.12849067362744754,0.3530612201640247
7,17,150,0.01356053201755539,0.02,-0.005,0.013561867551970292,-0.01856186755197029,0.5595620895019742,-0.4593533451606454,52.85195341452388,0.1769925163353051,-0.02526726484528878,0.14931624374818062,0.38804238775489497,0.0322616741661175,0.14349724703671757,0.37134692143666403
7,17,200,0.014741939283711973,0.02,-0.005,0.01469947098815053,-0.01969947098815053,0.2756417968485185,-0.21482757835467758,83.02187554938018,0.1562923536778835,-0.04490021086316356,0.17518663641190566,0.40635364750017117,0.051423697196735306,0.1482657881687452,0.40883537707998985
7,17,250,8.826841681310198e-15,0.02,-0.005,4.1593147922539177e-14,-0.005000000000041594,0.0,0.0,105.7371263440564,0.14418699046916783,-0.05451759427337365,0.2002035267813029,0.3365107627469183,0.07048056051802293,0.14791555883603405,0.39466858331752697
7,17,300,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.042431728204147715,0.25499745850653527,0.3952170285662378,0.09614888877440687,0.14873255112717365,0.41180828615714626
7,17,350,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.03302514687942222,0.2686812440650258,0.4191473029644491,0.11536810733864293,0.14360286282934237,0.4169277007078201
7,17,400,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.02570388651529848,0.27602853207231876,0.4980616533330235,0.128489056949196,0.14822863576747664,0.43942897545851534
7,17,450,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.020005657640329293,0.31346142255048176,0.5898815427250511,0.13826174245176912,0.16922205318318473,0.4039844027444015
7,17,500,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.015570654553892518,0.3436499960594464,0.5819851915039037,0.1461808923748423,0.16459272248646406,0.45461859575405317
7,17,550,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.01211883596107779,0.38244845711118397,0.5910522825163008,0.15271117868476813,0.1605554412416448,0.43820025518639155
7,17,600,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.009432242205566883,0.3621943762008864,0.6043985381414186,0.15655074411656847,0.1568444955447162,0.40045863993742653
7,17,650,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.007341232549909865,0.3347866119744175,0.5185411244834419,0.16087955144297508,0.15611251929014633,0.38629967515460184
7,17,700,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.005713773477961728,0.34962740538943116,0.6475769886144133,0.16295261293715155,0.1636618731197605,0.3798795547995077
7,17,750,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.004447101646150711,0.40286339096054935,0.7048375363235504,0.16669995005850932,0.17012173274449185,0.38633536376080346
7,17,800,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.0034612350537661504,0.3926000951975239,0.7796687069642209,0.1692154440736936,0.15820185008329757,0.36927716881877365
