experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
6,1,100,6982086.9575651465,0.02,3.706363455199188,3432853.4322845414,-3432849.725921086,0.0,0.0,105.7371263440564,0.14418699046916786,-0.0672872958717071,1.983179378039279,1.0533632101364279,0.43668253918414734,0.24807534065509718,0.1647087982413188
6,1,150,nan,0.02,nan,nan,nan,0.0,0.0,nan,nan,nan,2.231581228892093,1.0854472670968547,nan,0.3145511741155536,0.1799108105727203
6,1,200,nan,0.02,nan,nan,nan,0.005293287225047606,-0.003972598000438143,nan,nan,nan,2.190276754267913,1.0922423427108598,nan,0.31550443040387377,0.16906199783539555
6,1,250,nan,0.02,nan,nan,nan,0.3981964037487192,-0.31673199616669245,nan,nan,nan,2.2319302149277798,1.1234159215945507,nan,0.3177064335188746,0.18126118746057496
6,1,300,nan,0.02,nan,nan,nan,0.6359051730427868,-0.5312828099657463,nan,nan,nan,2.33717999387852,1.1399996806633965,nan,0.32339903425392297,0.18314742028657205
6,1,350,nan,0.02,nan,nan,nan,0.7797204206774946,-0.6784632047731529,nan,nan,nan,2.278862910959133,1.1233454796215527,nan,0.3180721229347534,0.17673576895644358
6,1,400,nan,0.02,nan,nan,nan,0.86672951804338,-0.7794279516883177,nan,nan,nan,2.3180846957630368,1.1231378942218082,nan,0.3379295570295062,0.17696810548026456
6,1,450,nan,0.02,nan,nan,nan,0.9193705498459014,-0.8486890793879853,nan,nan,nan,2.3555008861554363,1.123509534385917,nan,0.3260117866690652,0.18605184568334449
6,1,500,nan,0.02,nan,nan,nan,0.9512186934668069,-0.8962017405573378,nan,nan,nan,2.3408224579973638,1.1137509083413457,nan,0.34725829355919746,0.1758338595710998
6,1,550,nan,0.02,nan,nan,nan,0.9704870135845222,-0.9287951020339591,nan,nan,nan,2.330568798782699,1.143164220922461,nan,0.3351786480619468,0.18133089948349082
6,1,600,nan,0.02,nan,nan,nan,0.9821444641592882,-0.9511539256864416,nan,nan,nan,2.3493939301618303,1.134917018333652,nan,0.30962059323611946,0.17347034884288492
6,1,650,nan,0.02,nan,nan,nan,0.9891972924843776,-0.966491926201712,nan,nan,nan,2.3859360089435335,1.153458881993959,nan,0.3293801622302086,0.18150071420792618
6,1,700,nan,0.02,nan,nan,nan,0.9934642964115362,-0.9770136899341395,nan,nan,nan,2.4341431283040884,1.1782599325232588,nan,0.33041324373730147,0.17523494888274396
6,1,750,nan,0.02,nan,nan,nan,0.9960458596759669,-0.9842315480852596,nan,nan,nan,2.4054903524307543,1.1765243887947487,nan,0.31918526018222715,0.19072446853034783
6,1,800,nan,0.02,nan,nan,nan,0.9976077211136468,-0.9891829495436603,nan,nan,nan,2.4070543167379284,1.1853698113733158,nan,0.36716948564741947,0.18207990264286644
