statistic,inflation_gap,nominal_interest_rate,unemployment_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
mean,nan,nan,0.4540539374715052,nan,1.4938861902092146,0.9447515709381105,nan,0.2261035949700515,0.2263780336058631
stdev,nan,nan,0.4483552752156119,nan,0.46867040290397044,0.34203450667893504,nan,0.10657560961703468,0.10542070411613813
