experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
3,7,100,0.002630469773010382,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0003070491384066827,-1130.3163120714871,-0.00023029569360843993,51.53723972652472,0.14419806071649136,0.02581913743843557,1.0507200808773696,0.48334541632119127,0.12916366174392918,0.1299611600916742,0.0733350546451786,5
3,7,150,0.0026326451890480783,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0028032847347374172,-1106.9284308108918,-0.002103201138430988,54.475449975720366,0.14428821718329854,0.015105020772288228,1.0335531654330037,0.4713215486954301,0.0742606368005439,0.13527240058833934,0.07095285422304641,2
3,7,200,0.00011569708617569031,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-1065.7329706570292,0.0,59.3316850808615,0.14418699046916783,0.003588083890029624,1.0241640466748885,0.4755821095606942,0.0033275015736694844,0.13391090561909927,0.06794088319356245,0
3,7,250,0.00011270443308037793,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-1002.9893499928716,0.0,67.26436366018712,0.1441869904691678,-0.011240808562999029,0.9978064259261008,0.4750602047816483,0.003373784496180034,0.1348275693354769,0.0679663621158869,0
3,7,300,0.00010966539378609535,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-931.4102645343145,0.0,77.61716440498745,0.14418699046916783,-0.02712368193874173,0.9706302817705609,0.4725379599845422,0.003425694218279138,0.1299437962142788,0.06925709382528183,0
3,7,350,0.00010887381759832174,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-848.9969305357802,0.0,91.52527045967396,0.14418699046916783,-0.045883635834384325,0.9640953610617654,0.4946935256102338,0.0035766350362879435,0.12868663882927714,0.06612438004834882,0
3,7,400,0.00010785492198976173,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-769.4220847859272,0.0,105.7371263440564,0.14418699046916783,-0.06029999054484198,0.9552904496866728,0.488611270959637,0.03669240621659365,0.14409014507299878,0.06916739011425638,21
3,7,450,0.00010835643182580911,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-746.2602588395988,0.0,105.7371263440564,0.14418699046916783,-0.04700039883800235,0.958846619041469,0.48090464253538184,0.06670555629017984,0.14508916218451362,0.07466722264664968,85
3,7,500,0.00010832857538437862,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-734.0975529241928,0.0,105.7371263440564,0.14418699046916783,-0.036706111711633016,0.9582280243862659,0.48576793710491045,0.0779129734273719,0.13829330608031482,0.07036848592388203,122
3,7,550,0.0001074873626045005,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-725.5113363835219,0.0,105.7371263440564,0.1441869904691678,-0.028736180393467165,0.9530504756272797,0.47904213563520825,0.08446035528480317,0.14168791532619912,0.06518452801743065,151
3,7,600,0.00010772104267159185,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-717.6430187764371,0.0,105.7371263440564,0.14418699046916783,-0.022568039785632186,0.9542616828790987,0.47664044155864743,0.09341837261953241,0.13476518175346233,0.06722930772110092,171
3,7,650,0.00010558675017188712,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-720.6168428727304,0.0,105.7371263440564,0.1441869904691678,-0.017791479445530015,0.9346630618903259,0.4922713199979327,0.10751158962612373,0.12602124326624506,0.07357399269964944,184
3,7,700,0.00010391850960239334,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-717.6570297636038,0.0,105.7371263440564,0.1441869904691678,-0.014088385333024412,0.9191758030200047,0.49965221594179626,0.11579472443039361,0.12102135350019597,0.07960554000477131,196
3,7,750,0.00010278949972406127,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-717.430900441608,0.0,105.7371263440564,0.14418699046916783,-0.01121644158403177,0.9101810702861957,0.49395167107654187,0.1222431731550968,0.12800896020137342,0.08111057487731343,204
3,7,800,0.00010105234719483299,0.02,-0.005,0.00011297971514466834,-0.0051129797151446684,0.0,-717.592099592243,0.0,105.7371263440564,0.14418699046916783,-0.00898934787117018,0.8955091617914172,0.4884302308206399,0.1269055229734104,0.14461354032218077,0.07344506854072529,211
