experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
1,14,100,0.020760823714604568,0.02,0.02048157736473688,0.02,0.00048157736473688,0.0,-990.585000177307,0.0,69.46860060480466,0.1441869904691678,0.015933072902632607,1.0348200162638779,0.5629198518155243,0.028858334561417773,0.19098646948900175,0.2982798360777588,0
1,14,150,0.02135853935659678,0.02,0.020621476347109535,0.02,0.0006214763471095348,0.0,-986.1336956207037,0.0,70.30518883814922,0.14418699046916783,0.01802124280012875,1.0662540767944289,0.628817825459192,0.028089089879545604,0.1721837847477358,0.328988392543731,0
1,14,200,0.021204437036098724,0.02,0.02059407445810124,0.02,0.000594074458101241,0.0,-993.3621172430361,0.0,69.57801498655141,0.14418699046916783,0.023438715048744316,1.0562958090084211,0.6357770429115235,0.03103976136853389,0.17523859926080396,0.3628664843164711,0
1,14,250,0.021154941623321884,0.02,0.0206380361177676,0.02,0.0006380361177675993,0.0,-994.7932635630816,0.0,69.59401726011829,0.14418699046916783,0.027667436903046495,1.0565936468134955,0.6957132511224482,0.03347033546794771,0.1795376205433991,0.35650866984858287,0
1,14,300,0.020879870632454556,0.02,0.020423937061692765,0.02,0.0004239370616927647,0.0,-994.7962875462262,0.0,69.8630293030089,0.14418699046916783,0.03133158108890183,1.0392960520423808,0.7230318958403922,0.03425825816964723,0.1742881830870365,0.3168891195227984,0
1,14,350,0.020769114505876134,0.02,0.020461687064129874,0.02,0.00046168706412987384,0.0,-996.4226699605426,0.0,69.81420297152536,0.14418699046916783,0.03536407774273158,1.0349941244575467,0.8085047280333755,0.036509707828875554,0.18798327159662012,0.31864155182582066,0
1,14,400,0.020852670846985173,0.02,0.020435480156420383,0.02,0.0004354801564203821,0.0,-1000.1501188916425,0.0,69.68458085983177,0.1441869904691678,0.039643786767382574,1.040978817924852,0.856255600479521,0.0384882492169789,0.1790858369503557,0.3083427670861654,0
1,14,450,0.0209122346268791,0.02,0.02048721773139328,0.02,0.00048721773139328087,0.0,-1002.8457311519452,0.0,69.4540098232625,0.14418699046916783,0.04421797767527743,1.0429186462115423,0.9037965061541023,0.04013215953550681,0.17791834939800502,0.3253354466586054,0
1,14,500,0.020276494090294327,0.02,0.020172975932075676,0.02,0.00017297593207567588,0.0,-998.4137490408818,0.0,70.27376370237047,0.1441869904691678,0.04673757764532184,1.0125619511074833,0.9236616780747706,0.04154161329188864,0.1857948614981287,0.3505680571152338,0
1,14,550,0.019948537347454963,0.02,0.019971129874299942,0.02,-2.8870125700058286e-05,0.0,-993.4130369934302,0.0,71.0086627598411,0.14418699046916783,0.048029572112808755,0.9980373085972077,1.018700808858752,0.04195286383173399,0.17473765332666616,0.2993261377253488,0
1,14,600,0.01993407297556758,0.02,0.0200013587118113,0.02,1.358711811300789e-06,0.0,-993.7104825592202,0.0,71.25761901028375,0.14418699046916783,0.04918242847736048,0.9930790776368258,1.062370906435275,0.04354575181277803,0.17912452099646467,0.326938387338777,0
1,14,650,0.020619294983513545,0.02,0.02032092346562142,0.02,0.00032092346562142063,0.0,-995.6895127016145,0.0,71.22552848841705,0.14418699046916783,0.050411922575354255,1.0260868113680606,1.1018173759898893,0.04384022192466661,0.16297867875758829,0.33022727002778757,0
1,14,700,0.019775970424944642,0.02,0.01992970389143256,0.02,-7.02961085674407e-05,0.0,-998.816528158919,0.0,71.07042158007964,0.14418699046916783,0.05279203915100598,0.983624530737618,1.1153618022732252,0.04591139763930276,0.1747367311632151,0.3234440470269799,0
1,14,750,0.019567900703688447,0.02,0.019724871037133607,0.02,-0.00027512896286639374,0.0,-985.496821183706,0.0,73.09626034814973,0.14418699046916783,0.04949423771706976,0.9778237560042469,1.083804205501139,0.044434494341900235,0.1739723249642671,0.34729372598988495,0
1,14,800,0.020063602560519894,0.02,0.019998116878395145,0.02,-1.883121604855792e-06,0.0,-990.7866252968228,0.0,72.62657902034562,0.14418699046916783,0.04879014550820748,0.9981173537140808,1.0031623949551132,0.04515050999720573,0.17423637631052546,0.3076839330939525,0
