experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
14,2,100,0.020925117690014157,0.02,0.021513521997723606,0.0180632488922237,0.003450273105499904,0.0,-1104.3535843471038,0.0,56.85680987851434,0.14418699046916783,0.09586410804870249,1.1474490396262407,0.48710223823436277,0.028999572038400017,0.3587229029219091,0.2514829423668288,0
14,2,150,0.022610316205812428,0.02,0.023607224859418796,0.0180632488922237,0.0055439759671950944,0.0,-1077.637294238946,0.0,60.731436339315785,0.14418699046916783,0.12054104520362315,1.2424409113710293,0.5416856979537783,0.03748550835269886,0.38744089484211314,0.2423557887330141,0
14,2,200,0.02213619854575624,0.02,0.022572129204152303,0.0180632488922237,0.004508880311928601,0.0,-1033.7976213284528,0.0,66.61249794768659,0.14418699046916786,0.1332245540305582,1.2100350497635202,0.5132783282183624,0.04299300081927063,0.36122681829482445,0.22385278364131025,0
14,2,250,0.02259348783173081,0.02,0.02365394564399348,0.0180632488922237,0.0055906967517697775,0.0,-1016.501260297053,0.0,69.81865479688403,0.14418699046916783,0.13959253178070002,1.236193475158456,0.570641459823918,0.051878078104607844,0.32724571426424937,0.2569359884506901,0
14,2,300,0.022588083206702067,0.02,0.023678569597167298,0.0180632488922237,0.005615320704943597,0.0,-1003.2463963969288,0.0,72.14512362418382,0.1441869904691678,0.14429024724836778,1.2451119190346756,0.5701464158100904,0.05592446767555665,0.36266607249344984,0.2527153996580819,0
14,2,350,0.02347237611787455,0.02,0.024933405322993707,0.0180632488922237,0.006870156430770005,0.0,-997.2523960914832,0.0,73.83675223107916,0.14418699046916783,0.14766395674774513,1.2802454078031629,0.5998313814603129,0.06244630321522685,0.31760985670269976,0.2696467430603493,0
14,2,400,0.02537378585085491,0.02,0.027365343992485247,0.0180632488922237,0.009302095100261545,0.0,-990.601715765359,0.0,75.45409587555203,0.14418699046916783,0.1509023161652116,1.393069118439808,0.619001805371297,0.06679250382919241,0.35483403793430485,0.24874959889604192,0
14,2,450,0.027587922897549615,0.02,0.030778185538388625,0.0180632488922237,0.012714936646164923,0.0,-980.4627479825775,0.0,77.24030722783044,0.14418699046916783,0.15435965086047018,1.515299674427532,0.6384928936004173,0.06867483252342409,0.36172812422276746,0.24050899105760382,0
14,2,500,0.029132929841816275,0.02,0.0329983279413022,0.0180632488922237,0.014935079049078495,0.0,-972.1060543961097,0.0,78.96468031069489,0.14418699046916783,0.15792741855850886,1.598881173124474,0.6784985841513812,0.0724151090086833,0.3586846452439146,0.21535742018031676,0
14,2,550,0.030145424071737374,0.02,0.034451874013035955,0.0180632488922237,0.016388625120812253,0.0,-962.8443832935681,0.0,80.80885934258356,0.14418699046916783,0.16158890857940364,1.667867833461233,0.6945089313187688,0.07545850574546249,0.34508536349600233,0.23002317598767574,0
14,2,600,0.03217115394718827,0.02,0.03662017477169832,0.0180632488922237,0.01855692587947462,0.0,-956.2452676987896,0.0,82.3217771104395,0.14418699046916783,0.16462278737765101,1.7430361978636613,0.6293560101917142,0.07954973613687312,0.38200360098518554,0.2455249083800168,0
14,2,650,0.03157428107068551,0.02,0.03608883304244159,0.0180632488922237,0.01802558415021789,0.0,-955.1498309914306,0.0,83.5034831260803,0.14418699046916783,0.16700367440225408,1.7395257452851387,0.6880572869258126,0.08705428905687985,0.3437718439966285,0.26087463933034544,0
14,2,700,0.032282584098286285,0.02,0.037385908089054176,0.0180632488922237,0.019322659196830475,0.0,-953.599417776215,0.0,84.23819163068207,0.14418699046916783,0.1684763832613641,1.7796942765413202,0.6741440606083171,0.08973536037717599,0.34576007343714726,0.2637310258471562,0
14,2,750,0.03243171515747356,0.02,0.03769663688581382,0.0180632488922237,0.019633387993590115,0.0,-951.1527577301887,0.0,84.73170362804416,0.14418699046916786,0.1694634072560881,1.7886066208135964,0.7274408835567543,0.09163684197874952,0.35390197344730795,0.22743403683306948,0
14,2,800,0.03348750113694018,0.02,0.03891654278665402,0.0180632488922237,0.020853293894430316,0.0,-950.9766259269185,0.0,85.20912401373435,0.14418699046916783,0.1697922323673349,1.8378097913410993,0.6969223066203716,0.09386570987090737,0.3389228716378792,0.26551404176387405,0
