experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
11,13,100,0.005824804687975825,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-975.9269658925613,0.0,71.06234575392705,0.1441869904691678,-0.005173587701509603,0.9739859589238055,0.5138609437397035,0.010989971335743767,0.20321445625836043,0.08689917692558272,0
11,13,150,0.0059025618030864166,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-835.5940543671567,0.0,94.0512288738382,0.14418699046916783,-0.04397374229537787,0.9871005157765279,0.5118642172069992,0.004558259145591002,0.19114218369439734,0.09020769393853115,0
11,13,200,0.005904053407558271,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-754.2155918132676,0.0,105.7371263440564,0.14418699046916783,-0.05518249177862626,0.9858105232712672,0.541337041118867,0.08386415463318266,0.17917851176359278,0.07924089737005514,48
11,13,250,0.005804697048026046,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-742.0575387293975,0.0,105.7371263440564,0.14418699046916786,-0.04734990184700936,0.9710526675021879,0.5492443067589422,0.08661504454506587,0.19795405210329803,0.08554091719137345,75
11,13,300,0.0054828435288129225,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-736.4551831606124,0.0,105.7371263440564,0.14418699046916783,-0.04243507218844518,0.9154225796005616,0.5526208307768157,0.0981318814600502,0.2095705988369967,0.08161822458635877,90
11,13,350,0.0057108285901534064,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-734.3129198476346,0.0,105.7371263440564,0.1441869904691678,-0.039549036896841784,0.954373835522185,0.5574608679244817,0.10793578124864013,0.18670492431179206,0.08978883438722558,99
11,13,400,0.00592016040327324,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-733.293119439956,0.0,105.7371263440564,0.14418699046916783,-0.038264320116007576,0.9891415939903986,0.5495491019057405,0.11181715448712781,0.20201495039162326,0.08597969683315806,104
11,13,450,0.0063082419117258945,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-731.3320594735202,0.0,105.7371263440564,0.14418699046916783,-0.03792856178038174,1.053456491013894,0.5401447827441748,0.11528074944958101,0.17507575037175552,0.0863675177259882,106
11,13,500,0.006615642734148336,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-731.0059119145094,0.0,105.7371263440564,0.14418699046916783,-0.03790356887676364,1.1052317533544431,0.49360547678891326,0.11482397021546864,0.20187769495693678,0.08163862579426752,107
11,13,550,0.0064749196335838095,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-731.5104540728989,0.0,105.7371263440564,0.14418699046916783,-0.03808091050466221,1.0829493121292189,0.469530129782427,0.11870758607394864,0.21072824851411148,0.08951757482768731,106
11,13,600,0.00683030964451665,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-732.1187920676999,0.0,105.7371263440564,0.14418699046916786,-0.03828944157711643,1.141338368163473,0.4492478882609348,0.11584559330142792,0.19798176116500885,0.08532141171001761,106
11,13,650,0.0071783459410549215,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-731.6074766546435,0.0,105.7371263440564,0.14418699046916783,-0.03878130391646592,1.199739140465669,0.47195257319917927,0.11547487984674921,0.19658718472917638,0.08716708594526312,105
11,13,700,0.007025112687345986,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-732.8077776681766,0.0,105.7371263440564,0.14418699046916783,-0.039022735797337824,1.1751790701260596,0.4902492058824757,0.1131450483122954,0.19348377458743576,0.08025387838534805,104
11,13,750,0.007006059199361691,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-733.5714165243276,0.0,105.7371263440564,0.14418699046916783,-0.03914792900175026,1.1714903840395534,0.5025085053748235,0.11294535699238258,0.18599612382051575,0.08944098799331401,103
11,13,800,0.006892897924648135,0.02,-0.005,0.0059781527114013844,-0.010978152711401384,0.0,-733.4436896636909,0.0,105.7371263440564,0.1441869904691678,-0.039045427628865724,1.1535986252753758,0.5164968375228387,0.11710169712105326,0.18817459947718126,0.09486343670245806,103
