experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
6,11,100,0.020630944726660716,0.02,0.020055278482044914,0.02,5.5278482044913285e-05,0.0,0.0,70.57867293468789,0.14418699046916783,0.010079849979777362,1.0247042932566546,1.0373039929835477,0.01751344175567636,0.32532173334588116,0.18715154110650442
6,11,150,0.024663478072963787,0.02,0.020424525540821525,0.02,0.00042452554082152497,0.0,0.0,70.23658735270253,0.14418699046916786,0.012980857582542167,1.2123145512313231,0.9594830727414668,0.012722299624561714,0.3281124506237158,0.19282045081925234
6,11,200,0.026030530235651442,0.02,0.02165147338794493,0.02,0.0016514733879449302,0.0,0.0,70.80918687905807,0.14418699046916783,0.01259960517230575,1.2932361189346067,0.9736376497244629,0.012146261337711973,0.34131998863089225,0.16704683303613807
6,11,250,0.007487960735229854,0.02,0.020628632030022853,0.02,0.0006286320300228528,0.007777072173413444,-0.005838492852384358,71.7865566701509,0.14446869925682623,0.007910937026943425,1.2951827802747131,0.9696020976486366,0.016977656386642736,0.3318728052373283,0.1816104343718538
6,11,300,0.029561206101562657,0.02,0.023060640792313736,0.02,0.0030606407923137353,0.0,0.0,74.01305872607401,0.14418699046916783,-0.00021856243586149278,1.4453120179982808,0.95886805965912,0.011674604177328822,0.31409124395193666,0.18361124632947962
6,11,350,0.028762820248669246,0.02,0.02086939094224305,0.02,0.0008693909422430486,0.0,0.0,75.97303977085582,0.14418699046916783,-0.009912862871565299,1.4444141628449743,0.984540465211332,0.010080598185009079,0.32535980778501356,0.1821457613188762
6,11,400,0.007835266544298442,0.02,0.015145698728912027,0.02,-0.004854301271087973,0.015191276825290288,-0.011415230890888695,78.43436352963626,0.1447398457458753,-0.023499492312280133,1.4572114724236735,0.9699555514386674,0.030586637568135545,0.3202162087749355,0.1846722767961756
6,11,450,0.008115685233553924,0.02,0.012513688504731224,0.02,-0.007486311495268776,0.01765034647087225,-0.013267183184260012,82.49372137858558,0.14483034095110786,-0.040361775193976324,1.5421482867270946,0.9459527794146906,0.03466180819279878,0.3035137800834794,0.17738391346457302
6,11,500,0.06398177471362147,0.02,0.015101011278197518,0.02,-0.004898988721802482,0.0003073823959953188,-0.00023054565600022503,85.7453700279079,0.1441980727339583,-0.05147689709730375,1.5185218370824713,0.9527887593008584,0.038564704611461255,0.31985505979986756,0.17733897491309025
6,11,550,0.00686231850360095,0.02,0.007797310240877486,0.02,-0.012202689759122514,0.02255008018671231,-0.016960686278710058,84.54490688162045,0.1450115011369834,-0.059119661843504104,1.5500631505987588,0.866143711474376,0.04182687612416595,0.34098776876693343,0.15877252360173588
6,11,600,0.03274195225326878,0.02,0.021255696963343063,0.02,0.0012556969633430622,0.0,0.0,85.94743004162626,0.14418699046916783,-0.056882863564757455,1.6397436606895734,0.8747292424064735,0.03588605271734906,0.30332348421482025,0.18057089625269396
6,11,650,0.002285803147253111,0.02,0.021377147113122552,0.02,0.0013771471131225517,0.007777402940795241,-0.005838741412614645,85.37620369319225,0.14446871129684818,-0.05705016443173249,1.7012661497536752,0.8924601507866751,0.04157729174169163,0.31920555049458177,0.15297786248824596
6,11,700,0.03409262154082734,0.02,0.021371215033621604,0.02,0.001371215033621604,0.0,0.0,89.13347574641547,0.1441869904691678,-0.059070793136255705,1.6940569131570997,0.8897595252581246,0.04154462172407114,0.33010737970610954,0.18712481398471803
6,11,750,0.002224268085955678,0.02,0.018215910942849467,0.02,-0.0017840890571505334,0.012726380624009949,-0.009560050385416963,86.38487459151453,0.1446494191403834,-0.05850934796867848,1.754001236067727,0.8661240799684876,0.042086886146339535,0.3246280316360013,0.18748383624580967
6,11,800,0.06446294232930425,0.02,-0.0009368799862357058,0.02,-0.020936879986235706,0.01519160512107328,-0.01141547805682297,87.93716486064685,0.14473985780849463,-0.060661385025265135,1.8300709605464036,0.8422403540067472,0.03958354271901155,0.31719973508076044,0.19388595667592629
