experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
4,11,100,0.0038857647321580745,0.02,-0.0033096120303754972,0.02000566323101815,-0.023315275261393646,0.05852651746620324,-0.04422411402099691,69.4734414302014,0.14637740851863862,0.014293907183159604,1.08385878995929,1.0269178199987963,0.09969917503674824,0.35209387330476566,0.16289032545939883
4,11,150,0.04256347034845613,0.02,0.038761658133263266,0.02000566323101815,0.018755994902245117,0.04190520475298103,-0.03159647706455182,70.95974451919994,0.14573838645663642,0.010072889651751257,1.120438015204821,1.0393753144106264,0.03881888162089289,0.3119788947483822,0.15049125426676113
4,11,200,0.003447382344494035,0.02,-0.004761960701363477,0.02000566323101815,-0.024767623932381626,0.06322237025992888,-0.04780174023581796,71.71104382989795,0.14656050384494299,0.0020206512300823204,1.1901185605043296,1.0547846720829928,0.021414767891425185,0.31370519136352104,0.16176193279654785
4,11,250,0.04787370451872684,0.02,0.04441913982088752,0.02000566323101815,0.024413476589869372,0.046683960824587645,-0.03522137059974528,72.17789886653374,0.1459206824659278,-0.002259129948713492,1.2206809663335854,1.0452428403562442,0.018665091643854288,0.34389231706369155,0.15986447331646392
4,11,300,0.0027007433218612423,0.02,-0.004411075180359103,0.02000566323101815,-0.024416738411377252,0.06789480122195221,-0.05136597480776495,68.21141648070521,0.14674382819496665,0.003041401395808101,1.3073640635255228,1.0400341734848797,0.022453075886829665,0.3614410075260293,0.1669172070488317
4,11,350,0.05416895350436263,0.02,0.050208516071991616,0.02000566323101815,0.030202852840973467,0.05143888156204434,-0.03883269556271618,65.2917985530461,0.14610320649911734,0.016130386697380025,1.3656236255116252,1.0582317547160929,0.05090025647040422,0.32925507525789055,0.16693869016466437
4,11,400,0.0032537299640163623,0.02,-0.005,0.02000566323101815,-0.02500566323101815,0.07254392717497285,-0.054916867863957664,61.85439097877691,0.14692738185518261,0.0366565233395634,1.4554738129772335,1.061305003673412,0.17026912489978688,0.31915971013918415,0.1677007036593353
4,11,450,0.05903094269094698,0.02,0.05538605286703513,0.02000566323101815,0.03538038963601698,0.05617008585050564,-0.04243050274286031,61.165472041507215,0.1462859588414275,0.052819963576368895,1.5489841983387727,1.0786175568495486,0.2627292201678404,0.380540198451118,0.1859418358813246
4,11,500,0.0075549078208920085,0.02,-0.0008430345351834179,0.02000566323101815,-0.020848697766201567,0.07716986435900469,-0.058454469343881654,65.567640323707,0.14711116511242203,0.05634356031576947,1.6933060003636395,1.0733440917076162,0.3071721151336835,0.37815845030132994,0.189602340261666
4,11,550,0.06677029727627114,0.02,0.06362014321164322,0.02000566323101815,0.04361447998062507,0.0608776919821546,-0.04601484273946033,61.46083022987738,0.14646893977843747,0.06629425063685282,1.800115622553248,1.0934960760801489,0.2628967110157227,0.4026756490111093,0.14739860008647673
4,11,600,0.006103851577596803,0.02,-0.0023022135719119596,0.02000566323101815,-0.02230787680293011,0.08177272843428557,-0.06197882900009222,66.94915635334286,0.14729517825387517,0.06775309342140881,1.8717772983431056,1.1062542376502884,0.2898222224087755,0.37081915989128317,0.1498242612147404
4,11,650,0.07550242624338216,0.02,0.07139898184375326,0.02000566323101815,0.05139331861273511,0.06556181765916028,-0.04958576596239794,61.22738807733813,0.14665214959608347,0.07564778269228517,1.9213012329167125,1.1253650054139341,0.23392024694148236,0.3766167856899903,0.16118111368087573
4,11,700,0.0031866880453654215,0.02,-0.005,0.02000566323101815,-0.02500566323101815,0.08635263448416504,-0.06548999639891129,67.88148158875752,0.14747942156709126,0.07674996139530767,1.926566492431435,1.0946014600515497,0.267373380110135,0.3817872550285172,0.16031339199079375
4,11,750,0.07706834766011046,0.02,0.0740631898894859,0.02000566323101815,0.054057526658467754,0.07022257999661895,-0.05314332263286092,62.394237150768134,0.1468355885806596,0.08271670647893434,1.9279489692622842,1.096669807590932,0.21876576493528888,0.4051631353082992,0.1754145556392054
4,11,800,-0.0005443081085936932,0.02,-0.005,0.02000566323101815,-0.02500566323101815,0.09090969701798259,-0.06898802092112577,68.93849202769138,0.1476638953399793,0.0848347161841216,1.892515697023731,1.12274258742629,0.24633108969106737,0.4050326090443807,0.16235186110831965
