experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
16,10,100,0.034261388980538716,0.02,0.007784473835404482,0.01738190358400136,-0.009597429748596877,0.0003070491384066827,-0.00023029569360843993,71.06357890437953,0.14419806071649133,0.0053808832972273325,0.9448176964824294,1.001365301215606,0.03531493319325627,0.29551987583561584,0.050326364753878444
16,10,150,0.03677526470298236,0.02,0.006040586707036555,0.016552940573870148,-0.010512353866833593,0.002803284734737986,-0.002103201138431543,71.63865100178158,0.1442882171832985,0.0063425850658473705,1.0256162327334086,1.0059716594583208,0.02879140022569171,0.2802375209421066,0.04760072407423485
16,10,200,0.023114323801146315,0.02,0.020932684724005446,0.02202738509902032,-0.0010947003750148739,0.0,0.0,72.67294371455297,0.14418699046916783,0.005007884439288647,1.041693793555399,0.9810278115365506,0.018196927679675973,0.3048971842388307,0.05018401880756784
16,10,250,0.023665106771163822,0.02,0.021100693631417533,0.02261554687754819,-0.0015148532461306576,0.0,0.0,75.67267974754103,0.1441869904691678,-0.0061840414180329125,1.0309241214579359,0.9875521903793637,0.013812436355425187,0.2836186441637225,0.04775488153409786
16,10,300,0.02652723155730151,0.02,0.02204718693256691,0.025855203440837672,-0.003808016508270763,0.0,0.0,79.87448569680123,0.14418699046916783,-0.024869837708453007,1.0342322336614587,0.9934589509829561,0.02382441444242895,0.28933467234981375,0.04969233980943482
16,10,350,0.024503395736890143,0.02,0.021447396683866637,0.024002160084307205,-0.0025547634004405677,0.0,0.0,80.60167378985882,0.14418699046916783,-0.041901968660129345,1.027299335829138,1.0099149388361794,0.028380488307057715,0.2824072398537569,0.04884668798584418
16,10,400,0.02438240712407094,0.02,0.021487716108759214,0.023896430463723355,-0.0024087143549641407,0.0,0.0,79.26388979666098,0.14418699046916783,-0.05030223978522601,1.031554218116667,1.014250741280004,0.03508954954570724,0.29512522212334863,0.05475485173195989
16,10,450,0.021372588158832462,0.02,0.020461291488184097,0.021744425076461647,-0.0012831335882775505,0.0,0.0,75.83440145839778,0.1441869904691678,-0.05176407031387008,0.9864883172264691,1.0150595543093965,0.03646318031680135,0.23513171963303311,0.04744405171219633
16,10,500,0.023687528295051823,0.02,0.02103768230211256,0.022187042705436026,-0.001149360403323467,0.0,0.0,73.57203681112745,0.14418699046916783,-0.04876840250520704,1.0614115830913256,1.0035904911699378,0.03693696327525948,0.2822659812553141,0.0506331150448275
16,10,550,0.028159282285820746,0.02,0.022386732816705335,0.02591809194760584,-0.0035313591309005035,0.0,0.0,76.03579559181021,0.14418699046916783,-0.05002375101171152,1.081975830371138,0.9947155191988679,0.03851334836953404,0.29477401572502543,0.048425742843003286
16,10,600,0.03031504536017432,0.02,0.02295721280834484,0.02790477025782144,-0.0049475574494766,0.0,0.0,77.85843389268089,0.14418699046916783,-0.05164861348518492,1.0680505313741981,0.9917494608769969,0.040605645765858484,0.2997014000588979,0.04885179420398954
16,10,650,0.03391739563029718,0.02,0.024153023237692306,0.030344910110571607,-0.006191886872879301,0.0,0.0,79.06234931709596,0.1441869904691678,-0.052392262283669146,1.1103579221542395,1.0083002453146854,0.04625020465519192,0.2984954798162802,0.04829011712177355
16,10,700,0.05081283941336887,0.02,0.029129420874248524,0.041423238308465934,-0.01229381743421741,0.0,0.0,82.35184924620674,0.14418699046916783,-0.0536626508777961,1.2416080009751616,1.011369588331393,0.0515091788855009,0.2587139539247222,0.04794533553128833
16,10,750,0.08173924098251657,0.02,0.03791240545886598,0.06441352815001454,-0.026501122691148557,0.0,0.0,87.0366053842522,0.14418699046916783,-0.05721958961602917,1.2429218432512692,1.0162703995245825,0.056877140357167934,0.2787814012571991,0.04734114224306949
16,10,800,0.1279091497902379,0.02,0.05156723398171459,0.0963792957057677,-0.04481206172405311,0.0,0.0,89.69167222929721,0.14418699046916783,-0.059037956407026054,1.2952549427667936,1.0063541340937008,0.06843987104040959,0.3062004719701828,0.05852291000360482
