experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
19,1,1,0,0.02,0.020000000000000018,0.02,1.734723475976807e-17,0.0,-1661.469318990759,0.0,18.023373808645868,0.14418699046916783,0.10814024285187587,1,1,0.0,0.06834252126058583,0.13766494204754526,0
19,1,2,0.017458462667915776,0.02,-0.00395269292201228,0.02,-0.02395269292201228,0.01,-1435.0230410190406,-0.007509414283665028,28.466771946513713,0.14454972790244444,0.08829638024653476,1.0026419953004577,1.0007324823008061,0.010639365802262461,0.0681530618336494,0.1320829357171074,0
19,1,3,0.011785968579519832,0.02,0.008887851818123904,0.014364615666978945,-0.005476763848855041,0.019899999999999977,-1347.017923897239,-0.014962437264446238,33.481551052488506,0.14491337788993328,0.07682248857257906,1.002990957011905,0.9989293848276749,0.019954408510745838,0.0676706086192978,0.1351246783101106,4
19,1,4,0.01252230139952329,0.02,-0.005,0.01512879997836943,-0.02012879997836943,0.029701000000000023,-1282.5927484622541,-0.02235949240799917,37.34286747873152,0.1452779427273863,0.06868592209854832,1.0036327468600328,1.002835688648699,0.030704214847287716,0.06881347733722366,0.13873354365701382,10
19,1,5,0.013133558856013533,0.02,-0.005,0.01569497533906554,-0.02069497533906554,0.03940399000000002,-1240.6173034247386,-0.029700999999999977,40.19528548457932,0.14564342471633113,0.06155233497045109,1.0068567617876658,1.0006437927616871,0.04115229325965966,0.06465813291552747,0.13759180559161852,14
19,1,6,0.013554814655767492,0.02,-0.005,0.016130877383536153,-0.021130877383536154,0.04900995010000008,-1211.4916456634242,-0.03698737717002576,42.51182247016433,0.1460098261640853,0.05553775359251697,1.0077603483926592,0.9991282967521329,0.05028545661973965,0.06637810920153038,0.13601738731722351,17
19,1,7,0.013854405119543146,0.02,-0.005,0.01645414235570995,-0.02145414235570995,0.05851985059900005,-1177.480994613351,-0.044219037915254944,44.601500228896164,0.14637714938377097,0.05001845932719068,1.0074625463120968,1.0086840282805352,0.05946186604822192,0.06527791748159716,0.12961089154563915,24
19,1,8,0.014073250473997734,0.02,-0.005,0.016690672457740762,-0.021690672457740763,0.06793465209301007,-1149.26224258723,-0.05139639312398914,46.643623504941566,0.14674539669432965,0.0446331382224246,1.0067204198793687,1.0047769241938782,0.06743004345321739,0.06761129422496583,0.12619243943052627,29
19,1,9,0.01421695509841079,0.02,-0.005,0.016863648847369815,-0.021863648847369816,0.07725530557208003,-1147.1783770347367,-0.05851985059900011,48.65079457848749,0.14711457042053652,0.039355611335222085,1.0047547942546797,0.9992726210153767,0.07351072549382795,0.07024146925729563,0.13134036318522277,29
19,1,10,0.014336717551721528,0.02,-0.005,0.016986063198287604,-0.021986063198287605,0.08648275251635926,-1125.6522643734722,-0.06558981508069905,50.55688228872527,0.14748467289301542,0.03431720833022966,1.0074946484265201,0.9950902313543654,0.0787959690687606,0.06967811852769669,0.13267351034305364,33
19,1,11,0.014395427911885406,0.02,-0.005,0.017077210987074185,-0.022077210987074186,0.09561792499119565,-1094.1663622486415,-0.07260668827013395,52.51996773325672,0.14785570644825352,0.029200194022805534,1.0068284642674032,0.9917453871301658,0.08396648695600124,0.06907653224677367,0.13461515345183916,39
19,1,12,0.014432461088821166,0.02,-0.005,0.017137462471508443,-0.022137462471508444,0.10466174574128365,-1074.7810689199443,-0.07957086885181364,54.540657718211015,0.14822767342861576,0.024003318334696915,1.0056795259953086,0.992011854319755,0.08860354193774149,0.06813875261545925,0.1377284903855972,42
19,1,13,0.014420818021996712,0.02,-0.005,0.017176846507959514,-0.022176846507959515,0.11361512828387083,-1047.9145640395993,-0.08648275251635917,56.569787449983984,0.14860057618236008,0.01882487451695473,1.0025389065256642,0.9906398824808978,0.08991224556582733,0.06720362567513136,0.14151335295341574,47
19,1,14,0.014471359190088635,0.02,-0.005,0.017193627759478934,-0.022193627759478935,0.12247897700103215,-1029.9004250765458,-0.09334273198298715,58.402194935162704,0.14897441706365194,0.014074632526949463,1.0040336290092047,0.9905484921144094,0.08974044641272785,0.06733193636974108,0.13827402990116291,51
19,1,15,0.014433025161690552,0.02,-0.005,0.01721465367726163,-0.02221465367726163,0.1312541872310219,-1010.0992457159584,-0.10015119702182285,60.05928980306592,0.14934919843257932,0.009707232695310444,1.0017433262750506,0.9932990679662781,0.08987944978318525,0.06605994836689433,0.13554959676358216,57
19,1,16,0.014486593987315813,0.02,-0.005,0.01721558312905345,-0.022215583129053453,0.13994164535871165,-989.718302359769,-0.10690853447604587,61.79924933992697,0.14972492265516746,0.005204017700404866,1.0046546460284043,0.9964863148969574,0.0903124076584616,0.06636482749053796,0.13750620586351417,61
19,1,17,0.014471888481889177,0.02,-0.005,0.017229440061355676,-0.022229440061355677,0.1485422289051245,-978.7856485704336,-0.11361512828387077,63.3499791315964,0.15010159210339402,0.0011094727436093662,1.0032396241910286,0.9952757279002247,0.08827627465217953,0.06631440270192547,0.13378536569820626,63
19,1,18,0.014516266469404116,0.02,-0.005,0.01723269215115013,-0.022232692151150132,0.15705680661607324,-972.2161348485765,-0.12027135950036039,64.71530722582024,0.15047920915520402,-0.002586454391822263,1.0060631697569866,0.9893205993032701,0.0854841872923063,0.06666788813164774,0.13273337345872305,67
19,1,19,0.014543840479245462,0.02,-0.005,0.017245346094176293,-0.022245346094176294,0.1654862385499125,-954.6368215360593,-0.12687760631907752,65.92110240807175,0.15085777619452453,-0.005937814585252478,1.006240864287328,0.9896712895406643,0.08212005826206245,0.067199350778351,0.13275684323161455,71
19,1,20,0.014494851768616968,0.02,-0.005,0.0172585882069974,-0.0222585882069974,0.17383137616441344,-946.8820995229579,-0.13343424409357296,66.96120517528567,0.15123729561128027,-0.008934301413991609,1.0044318506052747,0.9900930434863815,0.07734435892329007,0.06734909942389904,0.13391639913772596,74
19,1,21,0.01454110435652753,0.02,-0.005,0.017252959276864033,-0.022252959276864034,0.18209306240276932,-938.2926364560257,-0.13994164535871156,67.69705258609588,0.1516177698014081,-0.011300829510782123,1.0064267697552176,0.9878109251148451,0.07212437668319607,0.06815873890581448,0.13639935639344825,78
19,1,22,0.014614627077540491,0.02,-0.005,0.017261705627012847,-0.022261705627012848,0.19027213177874158,-935.3920733759215,-0.14640017985184028,68.20135111285228,0.15199920116687274,-0.013186183624672923,1.009813750274345,0.9887789620503025,0.06702598731834977,0.06732236999896714,0.13484121991055756,81
19,1,23,0.014601844570470446,0.02,-0.005,0.017284457875377142,-0.022284457875377143,0.19836941046095422,-927.2752746209593,-0.15281021453379473,68.67408542872911,0.15238159211568136,-0.014992907480287993,1.0078157188852337,0.9886670291427434,0.061417639900799785,0.06825957462993086,0.13570218196756062,86
19,1,24,0.014588890658151176,0.02,-0.005,0.017292637229944854,-0.022292637229944855,0.2063857163563447,-922.7091023211991,-0.1591721136097497,68.92589239913268,0.15276494506189928,-0.016342835537321656,1.0078154745781531,0.9868831211191877,0.05538125873663024,0.07068033689550195,0.13872016201872084,90
19,1,25,0.014594265270769015,0.02,-0.005,0.01729348759432012,-0.02229348759432012,0.2143218591927813,-923.6763282758576,-0.1654862385499125,68.86308217301683,0.15314926242566476,-0.01705101081397655,1.0084897553321899,0.9900072323374132,0.05048352664023261,0.07187761852545975,0.13531330191770158,92
19,1,26,0.014589718093991046,0.02,-0.005,0.017295255881472578,-0.02229525588147258,0.22217864060085343,-978.6289070467477,-0.1717529481100608,68.7350257192099,0.1535345466332048,-0.017619467204941768,1.0064371430806796,0.9897702695445774,0.04633155711859713,0.07377815687545324,0.14062691792392684,80
19,1,27,0.014504247971038664,0.02,-0.005,0.017295002773996804,-0.022295002773996805,0.22995685419484493,-1017.1580749768297,-0.17797259835192647,68.77914016056084,0.1539208001168499,-0.018523771907015596,1.0051120182382787,0.9894288065124746,0.04141392916686927,0.07501776869458848,0.13888071056308549,68
