experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
5,2,1,0,0.02,0.020000000000000018,0.02,1.734723475976807e-17,0.0,-2466.188275207818,0.0,3.6046747617291572,0.14418699046916783,0.13697764094570944,1,1,0.0,0.08849245537141615,0.19868987356639517,0
5,2,2,0.01752728463996884,0.02,0.007952505438399982,0.02,-0.012047494561600019,0.01,-2131.3338421114327,-0.007509414283665028,7.057544711846784,0.14454972790244447,0.1316815042058775,1.0064445699004256,1.0155443270999887,0.013661617272388819,0.08477087601282432,0.20392521325787208,0
5,2,3,-0.0007904437793896771,0.02,0.018515650637098036,0.0017527284639968835,0.01676292217310115,0.019899999999999977,-1949.3954189430467,-0.014962437264446238,9.849643033745645,0.14491337788993328,0.1260728347378872,1.0071794414542246,1.0096146388066773,0.02938954311456059,0.08759111613898546,0.19852007451165182,5
5,2,4,-0.001045497117536404,0.02,0.007474391965391014,0.0014984112396582273,0.005975980725732787,0.029701000000000023,-1831.166274154294,-0.02235949240799917,12.604179784618408,0.1452779427273863,0.12183788264720972,1.005694427684357,1.012446746720342,0.04816050800718519,0.09026373443710911,0.19290555029673934,5
5,2,5,-0.0013037417734422286,0.02,0.007320086299605455,0.0012440204039387646,0.00607606589566669,0.03940399000000002,-1725.5697856442348,-0.029700999999999977,15.149846994178302,0.14564342471633115,0.11660779252965622,1.0011038783356763,1.0154524497782522,0.06851347570366649,0.09102665128020491,0.19162254616206417,10
5,2,6,-0.0015576650874642845,0.02,0.007163833849847201,0.0009892441862006654,0.006174589663646536,0.04900995010000008,-1651.41333009419,-0.03698737717002576,17.527081342558134,0.14600982616408528,0.11166855914355721,1.0001206579658362,1.012917817813452,0.0902424048297987,0.09283426877244677,0.18592596610123663,14
5,2,7,-0.0018102871206195719,0.02,0.0070101802944426694,0.0007345532588341702,0.006275627035608499,0.05851985059900005,-1591.0024640600993,-0.044219037915254944,19.790577702450033,0.14637714938377097,0.106914551515161,1.0004593212313038,1.0155731447931913,0.11291412548045318,0.09143041087965004,0.18769844385612625,15
5,2,8,-0.002066756278712795,0.02,0.006857298655783994,0.00048006922088879604,0.006377229434895198,0.06793465209301007,-1525.300339694344,-0.05139639312398914,21.966774628151715,0.1467453966943296,0.10229630489290141,0.9927699852450809,1.0145767383645057,0.136505720345835,0.09133998397492268,0.18841361527129366,20
5,2,9,-0.0023172659084916736,0.02,0.0067020729838604964,0.00022538667092863697,0.00647668631293186,0.07725530557208003,-1472.6943270567465,-0.05851985059900011,24.071709013168803,0.1471145704205365,0.09778438910587613,0.995986000081112,1.016511355387448,0.16071673867093791,0.08974920246030918,0.18589979664749934,24
5,2,10,-0.002539556004353941,0.02,0.006550438857246155,-2.8878587013394026e-05,0.006579317444259549,0.08648275251635926,-1423.578381060273,-0.06558981508069905,26.12265636605519,0.14748467289301542,0.09334603914976286,0.9933437085607904,1.0161705005777346,0.18515035005975125,0.0912309229508688,0.19098250939494368,29
5,2,11,-0.0025384536921321385,0.02,0.006415873334148836,-0.00027994632874744864,0.006695819662896285,0.09561792499119565,-1386.6084534525555,-0.07260668827013395,28.150202396019637,0.14785570644825355,0.0889198606238305,0.9932770164233503,1.020474714610147,0.2095928406734376,0.09047581000504423,0.19200612568133685,33
5,2,12,-0.0025380101434992965,0.02,0.006416540659421877,-0.0005057970650859178,0.006922337724507795,0.10466174574128365,-1349.4758624586643,-0.07957086885181364,30.18603773385782,0.14822767342861579,0.0844452629048687,0.9942770205060835,1.0151262616293275,0.23394718224664518,0.08925064432375099,0.18684432814142196,35
