experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
18,1,1,0,0.02,0.020000000000000018,0.02,1.734723475976807e-17,0.0,-1661.469318990759,0.0,18.023373808645868,0.14418699046916783,0.10814024285187587,1,1,0.0,0.07485202824958284,0.13713871778448605,0
18,1,2,0.017343332264133073,0.02,-0.00395269292201228,0.02,-0.02395269292201228,0.01,-1434.8328716005092,-0.007509414283665028,28.479143290526125,0.14454972790244444,0.08827187811835366,0.9968917371983937,1.0064535913753747,0.01062211062526445,0.07559209248126511,0.139901308581273,0
18,1,3,0.017311219830807894,0.02,0.008750860651638437,0.02,-0.011249139348361564,0.019899999999999977,-1338.738774437408,-0.014962437264446238,33.87995884388862,0.14491337788993328,0.0760164674772015,0.9996927897160724,1.0059866659275458,0.02072187935753194,0.07415256115929543,0.14226700289744415,5
18,1,4,0.017339311982243543,0.02,0.0008718931417590614,0.02,-0.01912810685824094,0.029701000000000023,-1282.6566355147493,-0.02235949240799917,37.66386591956052,0.14527794272738634,0.06800619423146771,1.0024194168114622,1.008142975453925,0.02901931984262197,0.07452237919839486,0.1440582593225627,8
18,1,5,0.01733095723456301,0.02,-0.005,0.02,-0.025,0.03940399000000002,-1235.0242881064141,-0.029700999999999977,40.73395800980067,0.14564342471633113,0.06082535449341507,1.0038889402847702,1.0066795453873045,0.038129210586090645,0.07460179552061068,0.14191722172004703,15
18,1,6,0.01724963904928597,0.02,-0.005,0.02,-0.025,0.04900995010000008,-1196.2429044314933,-0.03698737717002576,43.35825425254449,0.1460098261640853,0.05418668473101716,1.0008091239528634,1.0124342537329436,0.046378915097401704,0.07330132498474529,0.1398578749585541,20
18,1,7,0.01721777567018629,0.02,-0.005,0.02,-0.025,0.05851985059900005,-1170.37398681945,-0.044219037915254944,45.6798087621534,0.14637714938377094,0.0481998296256999,1.0001489592404318,1.0128246993683385,0.053675223176980306,0.07363854942534288,0.13650360517885304,24
18,1,8,0.017227718495547373,0.02,-0.005,0.02,-0.025,0.06793465209301007,-1147.2896668652893,-0.05139639312398914,48.004892815855584,0.14674539669432962,0.042248254114485545,1.0015987961741966,1.006420241291762,0.06175620419848956,0.07231751406366503,0.14072434104344392,27
18,1,9,0.017264650240974986,0.02,-0.005,0.02,-0.025,0.07725530557208003,-1124.9015201258158,-0.05851985059900011,50.2976867278331,0.1471145704205365,0.036402752667961696,1.0039457706223067,1.0045061067414784,0.06870213456246038,0.07076831083257719,0.1404552955649261,31
18,1,10,0.01727560282755922,0.02,-0.005,0.02,-0.025,0.08648275251635926,-1098.094409128545,-0.06558981508069905,52.6141870756326,0.14748467289301542,0.030550222581064455,1.0041634510219022,1.0095208791830446,0.07496772130688584,0.06942914824963627,0.13552444234566036,33
18,1,11,0.017266854487173605,0.02,-0.005,0.02,-0.025,0.09561792499119565,-1071.0327355257689,-0.07260668827013395,54.89070937125382,0.14785570644825352,0.024817475647669947,1.0028637152337996,1.0023104486185836,0.07980860594349952,0.06976685972034634,0.13271545979182484,38
18,1,12,0.017224001990033707,0.02,-0.005,0.02,-0.025,0.10466174574128365,-1050.6892584264297,-0.07957086885181364,56.962485782026334,0.14822767342861579,0.019532877537476817,1.0020803478278955,0.9943264046926787,0.08118988782140887,0.07047981209682071,0.1334447807405711,42
18,1,13,0.01718151960203476,0.02,-0.005,0.02,-0.025,0.11361512828387083,-1031.3259057140165,-0.08648275251635917,58.992579310863235,0.14860057618236008,0.014367505905610846,1.0008708130872184,0.9909522033104253,0.08257686584492178,0.07303870190488901,0.13027650582111075,46
18,1,14,0.017150334595348423,0.02,-0.005,0.02,-0.025,0.12247897700103215,-1008.8517085105948,-0.09334273198298715,60.80592679524648,0.14897441706365194,0.009670351939224527,1.000052892416527,0.9837521928779942,0.08197628145350037,0.06979993277399657,0.13278057629056633,52
18,1,15,0.017177580121909133,0.02,-0.005,0.02,-0.025,0.1312541872310219,-1001.9229069719282,-0.10015119702182285,62.37929689413284,0.1493491984325793,0.005485028383751623,1.001294924701248,0.991921387791561,0.08175622710016978,0.06812218158868326,0.13327943422076574,54
18,1,16,0.0171679549860466,0.02,-0.005,0.02,-0.025,0.13994164535871165,-982.4391297479441,-0.10690853447604587,64.19084264459825,0.14972492265516746,0.0008522637979853603,1.0000056510985513,0.9946445696416955,0.08128256532753415,0.06662007275783881,0.12820579887340403,57
18,1,17,0.01714317007978759,0.02,-0.005,0.02,-0.025,0.1485422289051245,-959.9047784122167,-0.11361512828387077,65.85144188056111,0.15010159210339405,-0.0034479106718120073,0.9994994594731763,0.9969602066054587,0.07699241729709834,0.0660184186421353,0.1277340907288696,64
18,1,18,0.0171520007797154,0.02,-0.005,0.02,-0.025,0.15705680661607324,-949.5664419926286,-0.12027135950036039,67.19564364793584,0.15047920915520402,-0.00708669228282706,1.0009237358014937,0.9955838720611688,0.07245045264058624,0.06712298970283316,0.12853456803081223,68
18,1,19,0.017116807086286916,0.02,-0.005,0.02,-0.025,0.1654862385499125,-945.2442333623073,-0.12687760631907752,68.31500744766576,0.15085777619452456,-0.010250844825718452,0.9996023505229545,0.9944312445832018,0.06792442429076398,0.06720942207942696,0.12864098568191645,71
18,1,20,0.017118047797295397,0.02,-0.005,0.02,-0.025,0.17383137616441344,-930.1493091146054,-0.13343424409357296,69.26182661132525,0.15123729561128027,-0.013047657469195463,0.9990009185010906,0.9950567960603591,0.06264625300696047,0.06672387915902406,0.13587084308876587,76
18,1,21,0.01711600188257983,0.02,-0.005,0.02,-0.025,0.18209306240276932,-927.4946452837111,-0.13994164535871156,69.81630796425746,0.15161776980140812,-0.015039655691906158,0.9975873429010064,0.9876457917818741,0.055085856352059856,0.06585127553920818,0.13694513442233933,79
18,1,22,0.017131256422851758,0.02,-0.005,0.02,-0.025,0.19027213177874158,-920.4963095438728,-0.14640017985184028,70.05204105955178,0.15199920116687274,-0.016378258474591033,0.9986746102913963,0.9920732934313613,0.04826606446379043,0.06745284688095099,0.1401985095629251,83
18,1,23,0.017121905580002577,0.02,-0.005,0.02,-0.025,0.19836941046095422,-923.8816447311186,-0.15281021453379473,70.13568105855822,0.15238159211568134,-0.017400174761155046,1.0000832573755642,0.9914726906743871,0.043003787085574334,0.07002093898446583,0.13854573962089736,85
18,1,24,0.01719444998370859,0.02,-0.005,0.02,-0.025,0.2063857163563447,-936.0528726908816,-0.1591721136097497,70.04719934366398,0.15276494506189925,-0.018067111676391155,1.001287834708634,0.9969496853255088,0.040028344335852416,0.06767953581582269,0.14022448446048247,84
18,1,25,0.017196862163951197,0.02,-0.005,0.02,-0.025,0.2143218591927813,-1001.2249001952764,-0.1654862385499125,70.272748144007,0.15314926242566476,-0.019353185736870067,1.0018025727642854,0.9978811240039536,0.03626071508734853,0.06348664860719822,0.14268591793350538,60
18,1,26,0.017240129975615966,0.02,-0.005,0.02,-0.025,0.22217864060085343,-1004.7019254651703,-0.1717529481100608,70.66748768195336,0.15353454663320476,-0.020965798572481348,1.004126541145098,0.9989394153112059,0.031109151327498072,0.06130978263394682,0.14258870537917268,53
18,1,27,0.017256730665740128,0.02,-0.005,0.02,-0.025,0.22995685419484493,-1009.1503677297819,-0.17797259835192647,71.04717011778358,0.1539208001168499,-0.02253496568459767,1.0045528727165782,0.9979035236858136,0.028385230276095408,0.05868232293830097,0.14831339931880735,46
