experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
14,12,100,0.003956597748918243,0.02,-0.005,0.003927429285306019,-0.008927429285306019,0.7321966505523237,-0.6277266020417853,26.642799941325137,0.20043431493306726,0.00022536423885552578,0.1973767803814111,0.2408972251489933,0.056963633240601795,0.27705714348599353,0.2512054558091975
14,12,150,0.004930059798134868,0.02,-0.005,0.004833053846102776,-0.009833053846102776,0.5595620895019742,-0.4593533451606454,38.85296262326799,0.17699251633530505,7.819221875032264e-05,0.28692721981264757,0.2657701248509339,0.041486076605479115,0.2729203964638126,0.23207657863369727
14,12,200,0.00639424861084876,0.02,-0.005,0.006308915785312345,-0.011308915785312346,0.2756417968485185,-0.21482757835467758,56.73209118342822,0.1562923536778835,-0.000377443875527772,0.3444189764606097,0.32518838244920395,0.022538148811573313,0.291417356060001,0.23791144601154687
14,12,250,4.150877145876427e-10,0.02,-0.005,1.0972825140856952e-09,-0.005000001097282514,0.0,0.0,80.83960240703884,0.14418699046916786,-0.01598321198136116,0.3759880073466738,0.3470027166606468,0.017698091949757827,0.2916457600833332,0.2698408878561033
14,12,300,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,90.61474621696189,0.14418699046916783,-0.029871180384925162,0.40500679071391243,0.3435539337268514,0.017706115038185404,0.30543525866238636,0.2466954985451655
14,12,350,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,102.82902656879641,0.14418699046916783,-0.04502794327226284,0.4718503807165151,0.3539639319851019,0.017854639385788827,0.3237939446670365,0.22114587545147826
14,12,400,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.039703149312611485,0.6100129623376703,0.35648310474634487,0.06597012309516666,0.35104593032066145,0.24508263188555968
14,12,450,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.030901459665173586,0.6742314306452007,0.35591380321980937,0.09602186533389466,0.3647240879946932,0.25580052124203234
14,12,500,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.024050994089151435,0.6632593754417014,0.36963685602691415,0.11665238249193059,0.363697604976646,0.2612621396243683
14,12,550,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.018719190709566548,0.6645586481705342,0.3255080822621976,0.1343796931324221,0.34284805666846085,0.25801369217145725
14,12,600,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.014569381187415163,0.6979459271182733,0.289937819016371,0.14507688898880866,0.3298628451779058,0.2708044552226564
14,12,650,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.011339532326881435,0.6969944120277997,0.2872368763523995,0.15221884213129325,0.3313870249763468,0.2554026394224432
14,12,700,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.008825700401294644,0.6665011912920236,0.25261235546188004,0.15674672230407688,0.3614048791168993,0.25649936908057464
14,12,750,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.006869153447250106,0.7070070620758907,0.16019257413534732,0.15935004000866193,0.33109880675045006,0.23608639765102513
14,12,800,0.0,0.02,-0.005,0.0,-0.005,0.0,0.0,105.7371263440564,0.14418699046916783,-0.005346348384423196,0.6970848350822068,0.14095908942294036,0.16119955303654424,0.3336839747040497,0.2437834179260328
