experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
14,11,100,0.004848876929765021,0.02,-0.005,0.009429021629464563,-0.014429021629464564,0.7321966505523237,-0.6277266020417853,26.799498467376086,0.20043431493306726,-4.02243439981007e-06,0.2320335032240911,0.2238793761550383,0.03097437017562045,0.26230533009553647,0.26051124928768127
14,11,150,0.0058874492722110665,0.02,-0.005,0.009968926082060414,-0.014968926082060414,0.5595620895019742,-0.4593533451606454,39.262768696292376,0.17699251633530508,-0.0005719067585107762,0.26011781058704275,0.27512017147876333,0.01810897434267687,0.2530464386306343,0.23937901794475747
14,11,200,0.00858996644709768,0.02,-0.005,0.01184746100001156,-0.01684746100001156,0.2756417968485185,-0.21482757835467758,68.24626697980514,0.15629235367788347,-0.021158175180545004,0.3497628488307211,0.2312447010727531,0.022973960116297973,0.29437344310553193,0.25888209331778345
14,11,250,0.0037725060484860786,0.02,-0.0028416207377559566,0.008542298036315133,-0.01138391877407109,0.0,0.0,98.86633675342208,0.14418699046916783,-0.04690123852173903,0.4381354806444804,0.18622164712131806,0.021063581962955522,0.3155577419763714,0.24556442044849927
14,11,300,0.004488615387607958,0.02,-0.001596784592543088,0.00916864513566525,-0.010765429728208337,0.0,0.0,105.7371263440564,0.14418699046916783,-0.05740624242837444,0.48872775690556464,0.17962577554680503,0.02164570030647632,0.34836522491157573,0.23886718177187452
14,11,350,0.00567237594244635,0.02,-7.046997960835633e-05,0.00993631546797966,-0.010006785447588016,0.0,0.0,105.7371263440564,0.14418699046916783,-0.05727265968567387,0.5708051136337103,0.20380338980845406,0.04501310379082915,0.34247395923410195,0.22420784024099502
14,11,400,0.006129867728593928,0.02,0.0006642939930796565,0.010305750620308952,-0.009641456627229296,0.0,0.0,105.7371263440564,0.14418699046916783,-0.060955459336709886,0.5856948734671782,0.20020824996330105,0.043956295086725966,0.32955306372351917,0.23782891395735065
14,11,450,0.005094231599267431,0.02,-0.0008547129985976287,0.009541916949050195,-0.010396629947647824,0.0,0.0,105.7371263440564,0.1441869904691678,-0.06454679356704812,0.5285787659676408,0.2323980972160356,0.03710645739111599,0.3467141439859805,0.2605534998821945
14,11,500,0.00495415308316439,0.02,-0.0007998322577971173,0.009569519540358846,-0.010369351798155964,0.0,0.0,105.7371263440564,0.14418699046916783,-0.06433654918486886,0.5074400134246507,0.1814440905580653,0.04037423385849194,0.34638541165945436,0.25885498124357303
14,11,550,0.006354271732136471,0.02,0.000914068569379145,0.010431318205213536,-0.00951724963583439,0.0,0.0,105.7371263440564,0.14418699046916783,-0.06554228707551259,0.5964937576578941,0.1330371384494853,0.03538600064486365,0.32153704270296113,0.26297802582765084
14,11,600,0.006853005010539897,0.02,0.0017086475683443236,0.010830712328750387,-0.009122064760406064,0.0,0.0,105.7371263440564,0.1441869904691678,-0.06800296365651687,0.6299291675084466,0.1492464458942577,0.02430183340209712,0.3435105884565189,0.24974594840932463
14,11,650,0.008289244885585243,0.02,0.0034904389656291723,0.011725998613650767,-0.008235559648021595,0.0,0.0,102.8415487844998,0.1441869904691678,-0.06779135855360742,0.69506280220515,0.18218979328322898,0.014993233036915809,0.3635163518501901,0.24138386029099274
14,11,700,0.011959625912446193,0.02,0.008681601005061657,0.014331786547862806,-0.00565018554280115,0.0,0.0,93.42803547780424,0.14418699046916783,-0.062003461629495105,0.8165564398437533,0.22242813733191907,0.016735079307781453,0.3563790875092703,0.2615948540763398
14,11,750,0.016383557204858824,0.02,0.014730139279443,0.01736312054263211,-0.002632981263189109,0.0,0.0,83.08779685809982,0.14418699046916783,-0.05520372403867469,0.9235894768394018,0.22619090029060837,0.018322080937463285,0.37886989259652665,0.2373677167319585
14,11,800,0.03246609650109503,0.02,0.03652317503700697,0.02824260031526802,0.008280574721738952,0.0,0.0,72.30906653677329,0.14418699046916783,-0.04656708255893343,1.1237479705486642,0.160234539153839,0.020792610002265798,0.3637383537956845,0.2539940401155336
