experiment,simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,welfare,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy,non_consuming_households
18,1,1,0,0.02,0.020000000000000018,0.02,1.734723475976807e-17,0.0,-1661.469318990759,0.0,18.023373808645868,0.14418699046916783,0.10814024285187587,1,1,0.0,0.0674482709140953,0.13015358852475883,0
18,1,2,0.02013478618626826,0.02,-0.00395269292201228,0.02,-0.02395269292201228,0.0,-1430.4427920370329,0.0,28.609563542231903,0.14418699046916783,0.08908798014410102,1.0067393093134536,1.001264463518029,0.0003559626990455044,0.0674482709140953,0.13015358852475883,0
18,1,3,0.020136566410126063,0.02,0.020161745560777655,0.02,0.0001617455607776548,0.0,-1352.8965313297238,0.0,33.409141783600816,0.14418699046916783,0.07910178793156479,1.0067393093134536,1.001264463518029,0.0007036752339812071,0.0674482709140953,0.13015358852475883,0
18,1,4,0.020138346545428447,0.02,0.020163881886235746,0.02,0.00016388188623574565,0.0,-1315.5230387424633,0.0,36.002114404152195,0.14418699046916783,0.07544497718540198,1.0067393093134536,1.001264463518029,0.000998266933700836,0.0674482709140953,0.13015358852475883,0
18,1,5,0.02014012659106909,0.02,0.020166018106169803,0.02,0.00016601810616980253,0.0,-1295.4320295820678,0.0,37.47859829989,0.14418699046916783,0.07391883511845561,1.0067393093134536,1.001264463518029,0.0012208803377090319,0.0674482709140953,0.13015358852475883,0
18,1,6,0.020141906545938164,0.02,0.020168154219252443,0.02,0.0001681542192524428,0.0,-1283.4378539214008,0.0,38.38927375068292,0.1441869904691678,0.07346611962709833,1.0067393093134536,1.001264463518029,0.001388436661562602,0.0674482709140953,0.13015358852475883,0
18,1,7,0.02014368640892618,0.02,0.02017029022415162,0.02,0.0001702902241516209,0.0,-1275.401938006863,0.0,39.01230709480537,0.14418699046916783,0.07355285743458484,1.0067393093134536,1.001264463518029,0.0015252725275413017,0.0674482709140953,0.13015358852475883,0
18,1,8,0.020145466178926555,0.02,0.020172426119535736,0.02,0.0001724261195357353,0.0,-1269.3560160021557,0.0,39.48820210255542,0.1441869904691678,0.07390940807967294,1.0067393093134536,1.001264463518029,0.001651622912149144,0.0674482709140953,0.13015358852475883,0
18,1,9,0.020147245854823012,0.02,0.020174561904077182,0.02,0.00017456190407718133,0.0,-1264.3387993168506,0.0,39.88792857354458,0.14418699046916783,0.07439964618730092,1.0067393093134536,1.001264463518029,0.0017800011095298917,0.0674482709140953,0.13015358852475883,0
18,1,10,0.02014902543550632,0.02,0.020176697576435698,0.02,0.00017669757643569775,0.0,-1259.874255961675,0.0,40.247340215192494,0.14418699046916783,0.07495487349412167,1.0067393093134536,1.001264463518029,0.0019162139006842027,0.0674482709140953,0.13015358852475883,0
18,1,11,0.020150804919855398,0.02,0.020178833135279906,0.02,0.0001788331352799051,0.0,-1255.7246640326334,0.0,40.584559942481114,0.14418699046916783,0.07554043607952309,1.0067393093134536,1.001264463518029,0.002061719467892521,0.0674482709140953,0.13015358852475883,0
18,1,12,0.02015258430675703,0.02,0.02018096857926488,0.02,0.00018096857926487922,0.0,-1251.7704536214937,0.0,40.90875956253166,0.1441869904691678,0.0761388658111861,1.0067393093134536,1.001264463518029,0.002215640409281464,0.0674482709140953,0.13015358852475883,0
18,1,13,0.020154363595091887,0.02,0.020183103907054356,0.02,0.00018310390705435567,0.0,-1247.9509165885875,0.0,41.224592154726395,0.14418699046916783,0.07674136941629797,1.0067393093134536,1.001264463518029,0.002376113566496531,0.0674482709140953,0.13015358852475883,0
18,1,14,0.020156142783741168,0.02,0.020185239117305187,0.02,0.00018523911730518663,0.0,-1244.234743525827,0.0,41.53442899947508,0.14418699046916783,0.07734353326456513,1.0067393093134536,1.001264463518029,0.0025411265949677885,0.0674482709140953,0.13015358852475883,0
18,1,15,0.020157921871583172,0.02,0.02018737420867467,0.02,0.0001873742086746684,0.0,-1240.6053350383352,0.0,41.83948829761711,0.14418699046916783,0.07794315614566993,1.0067393093134536,1.001264463518029,0.0027089837068828898,0.0674482709140953,0.13015358852475883,0
18,1,16,0.020159700857495175,0.02,0.0201895091798161,0.02,0.0001895091798161004,0.0,-1237.0534723060537,0.0,42.140404805577234,0.14418699046916783,0.07853915559312247,1.0067393093134536,1.001264463518029,0.002878490210744739,0.0674482709140953,0.13015358852475883,0
18,1,17,0.020161479740355735,0.02,0.02019164402938234,0.02,0.00019164402938233807,0.0,-1233.573661489918,0.0,42.43751754235351,0.14418699046916783,0.0791310155425421,1.0067393093134536,1.001264463518029,0.0030489429530392116,0.0674482709140953,0.13015358852475883,0
18,1,18,0.02016325851903695,0.02,0.02019377875602757,0.02,0.00019377875602756903,0.0,-1230.1639902066393,0.0,42.73087201102207,0.14418699046916783,0.07971879358455969,1.0067393093134536,1.001264463518029,0.0032200176198074436,0.0674482709140953,0.13015358852475883,0
18,1,19,0.020165037192411715,0.02,0.02019591335839821,0.02,0.00019591335839820936,0.0,-1226.8193383083515,0.0,43.02079432575539,0.14418699046916783,0.08030198432511731,1.0067393093134536,1.001264463518029,0.0033916298632377683,0.0674482709140953,0.13015358852475883,0
18,1,20,0.020166815759354036,0.02,0.02019804783514112,0.02,0.00019804783514111926,0.0,-1223.538030495409,0.0,43.30732568280421,0.1441869904691678,0.08088063933257499,1.0067393093134536,1.001264463518029,0.0035638130211650713,0.0674482709140953,0.13015358852475883,0
18,1,21,0.020168594218733994,0.02,0.02020018218490538,0.02,0.00020018218490537934,0.0,-1220.3185485001638,0.0,43.5904990605589,0.14418699046916783,0.08145482501407891,1.0067393093134536,1.001264463518029,0.003736633845213411,0.0674482709140953,0.13015358852475883,0
18,1,22,0.02017037256941877,0.02,0.02020231640633474,0.02,0.00020231640633474116,0.0,-1217.1594062638917,0.0,43.870349657181315,0.1441869904691678,0.08202460206519901,1.0067393093134536,1.001264463518029,0.003910146329953354,0.0674482709140953,0.13015358852475883,0
18,1,23,0.020172150810279278,0.02,0.020204450498069626,0.02,0.0002044504980696256,0.0,-1214.0591825116383,0.0,44.14691165811881,0.14418699046916786,0.08259003184658682,1.0067393093134536,1.001264463518029,0.004084374582794696,0.0674482709140953,0.13015358852475883,0
18,1,24,0.020173928940179154,0.02,0.020206584458754673,0.02,0.00020658445875467238,0.0,-1211.016510046169,0.0,44.420218677413466,0.14418699046916783,0.08315117554103126,1.0067393093134536,1.001264463518029,0.004259313581782305,0.0674482709140953,0.13015358852475883,0
18,1,25,0.020175706957985873,0.02,0.020208718287026972,0.02,0.00020871828702697173,0.0,-1208.0300688237692,0.0,44.69030394068849,0.1441869904691678,0.08370809380969808,1.0067393093134536,1.001264463518029,0.00443493819249961,0.0674482709140953,0.13015358852475883,0
18,1,26,0.020177484862560324,0.02,0.02021085198152628,0.02,0.0002108519815262784,0.0,-1205.0985816126488,0.0,44.95720034599893,0.14418699046916783,0.08426084668540093,1.0067393093134536,1.001264463518029,0.004611213789956167,0.0674482709140953,0.13015358852475883,0
18,1,27,0.020179262652767836,0.02,0.020212985540885686,0.02,0.0002129855408856858,0.0,-1202.2208113374638,0.0,45.22094047438335,0.1441869904691678,0.08480949356406511,1.0067393093134536,1.001264463518029,0.004788104857221892,0.0674482709140953,0.13015358852475883,0
18,1,28,0.02018104032746561,0.02,0.020215118963744283,0.02,0.00021511896374428255,0.0,-1199.3955594039146,0.0,45.481556585548766,0.14418699046916783,0.08535409322551263,1.0067393093134536,1.001264463518029,0.004965580294490813,0.0674482709140953,0.13015358852475883,0
18,1,29,0.020182817885519715,0.02,0.020217252248729167,0.02,0.00021725224872916685,0.0,-1196.6216644833473,0.0,45.73908061372306,0.1441869904691678,0.08589470385408722,1.0067393093134536,1.001264463518029,0.005143615649207423,0.0674482709140953,0.13015358852475883,0
18,1,30,0.020184595325784198,0.02,0.020219385394480316,0.02,0.0002193853944803155,0.0,-1193.8980014242156,0.0,45.99354416800283,0.1441869904691678,0.0864313830504577,1.0067393093134536,1.001264463518029,0.005322193157262878,0.0674482709140953,0.13015358852475883,0
18,1,31,0.020186372647113888,0.02,0.020221518399622385,0.02,0.0002215183996223842,0.0,-1191.2234801199966,0.0,46.244978536715045,0.14418699046916783,0.08696418783538648,1.0067393093134536,1.001264463518029,0.005501300599771869,0.0674482709140953,0.13015358852475883,0
18,1,32,0.020188149848371553,0.02,0.02022365126278025,0.02,0.00022365126278025074,0.0,-1188.5970442824992,0.0,46.49341469381795,0.14418699046916783,0.08749317464924808,1.0067393093134536,1.001264463518029,0.0056809297842994756,0.0674482709140953,0.13015358852475883,0
18,1,33,0.020189926928406203,0.02,0.020225783982589896,0.02,0.0002257839825898951,0.0,-1186.0176701400412,0.0,46.73888330552341,0.1441869904691678,0.0880183993508595,1.0067393093134536,1.001264463518029,0.00586107515805882,0.0674482709140953,0.13015358852475883,0
18,1,34,0.020191703886071492,0.02,0.020227916557669534,0.02,0.0002279165576695337,0.0,-1183.4843651088102,0.0,46.981414736047164,0.14418699046916783,0.08853991721779603,1.0067393093134536,1.001264463518029,0.006041732782038768,0.0674482709140953,0.13015358852475883,0
18,1,35,0.02019348072022113,0.02,0.02023004898664338,0.02,0.00023004898664337817,0.0,-1180.9961664865643,0.0,47.22103905210763,0.14418699046916783,0.08905778294898467,1.0067393093134536,1.001264463518029,0.006222899697636613,0.0674482709140953,0.13015358852475883,0
