simulation_number,period,inflation,inflation_target,nominal_interest_rate,mean_exp_inflation,real_interest_rate,unemployment_rate,output_gap,consumption,real_wage_rate,mean_real_savings_balance,mean_indexation_strategy,mean_substitution_strategy,stdev_real_savings_balance,stdev_indexation_strategy,stdev_substitution_strategy
1,64,0.006427456162144436,0.02,0.0017003351089937002,0.019492349844068523,-0.017792014735074822,0.03777631994564194,-0.028468177614133006,69.36143347443274,0.14558179404494667,0.017518822707172147,1.031539844628791,0.98537007662022,0.1334720767239521,0.30395087671677734,0.29795928715440956
1,65,0.03457555849050791,0.02,0,0.017766590171837522,-0.017766590171837522,0.028154083145098412,-0.02119075931870551,70.82776309962424,0.14522009735244729,0.015124215693770676,1.0294003405131333,0.9862416143287893,0.12693582399540013,0.3037385047400957,0.2974609868817322
1,66,0.038810676964451195,0.02,0.03177020340644421,0.021106343336370514,0.010663860070073694,0.018435623976549437,-0.013858828329173734,69.42326030557912,0.1448592992922131,0.018405763523655038,1.0364837419780906,0.9788956144375511,0.11993069309070419,0.29812773977158197,0.29978341393071967
1,67,0.008923727093183344,0.02,0.03881194507076935,0.0232690302376043,0.015542914833165049,0.028251267736783915,-0.021264170929428672,67.69979217023327,0.14522372808180448,0.021231294422026585,1.0303100965719332,0.9696112576172053,0.123208613428012,0.3010595443095899,0.29942326408059894
1,68,0.00458404883344778,0.02,0.0011291745004922138,0.01829169846654414,-0.017162523966051925,0.03796875505941614,-0.02861390374418593,69.1394175953385,0.14558907368062615,0.018041801670108278,1.037648026418002,0.9620860945223932,0.12669428879763292,0.29413481509794537,0.29146891570015876
1,69,0.03479986735643753,0.02,0,0.01753917530866026,-0.01753917530866026,0.028348442610010238,-0.021337577034211908,70.57592477878566,0.14522735890193564,0.01569082969725691,1.0287593648391709,0.9512532006839403,0.12068574875182547,0.29588060382768,0.2967900185010423
1,70,0.03831644947844296,0.02,0.03199963564865271,0.021147422311826057,0.010852213336826656,0.018631927036110368,-0.014006745806833254,69.45160972031097,0.14486654280044536,0.018415909835108178,1.032496649950579,0.9429709457959834,0.1158057921002046,0.2954582415001385,0.29561497829985617
1,71,0.008646881449977528,0.02,0.038178880955819894,0.023754862600610795,0.014424018355209099,0.028445607765749288,-0.021410977633468664,68.06674710968478,0.14523098981284296,0.020572399566775257,1.0401254697584792,0.9455531463062719,0.11866361397382137,0.3001360371743267,0.2969081661295605
1,72,0.006243216785280426,0.02,0.0007617092989136154,0.02033811819523384,-0.019576408896320223,0.03816115168809176,-0.028759608015865634,69.55007842727456,0.14559635368031476,0.017229890361098173,1.0361773334315185,0.9519815361562952,0.12214959267444907,0.30384339683535033,0.299317715438969
1,73,0.033872081438008926,0.02,0,0.017291298312258147,-0.017291298312258147,0.02854276320497263,-0.0214843727276115,70.87343364180336,0.14523462081452876,0.015111175642539925,1.0399504175822893,0.9562302444616763,0.11598198489492789,0.31154217465023337,0.3037620621301054
1,74,0.03966200192093743,0.02,0.0308504491630599,0.021803031738851054,0.009047417424208847,0.018828190837022363,-0.014154641097425813,69.84482007909132,0.1448737866708802,0.01762369098498335,1.0449936204813652,0.9691149694579995,0.10803773062447125,0.31802788989310893,0.30853546929017
1,75,0.010657092176844025,0.02,0.039753475514046954,0.02500700928301472,0.014746466231032235,0.028639908928652175,-0.02155776231705364,68.3897811199304,0.1452382519069952,0.0198443663608775,1.0494382750356566,0.9659694753986992,0.11080494807095359,0.31529750786115274,0.31452973807798684
1,76,0.006116602848598109,0.02,0.0031176806069963536,0.020627979292450443,-0.01751029868545409,0.03835350983936564,-0.028905290432451047,69.69369546578689,0.14560363404403062,0.01686669999947514,1.0519041581466002,0.9533271863214514,0.1136107072728953,0.31574228531553983,0.31280356920063224
1,77,0.035853591687237465,0.02,0,0.018583006529735158,-0.018583006529735158,0.028737044937759266,-0.021631146402207646,71.20248237790831,0.1452418830902447,0.014386796934857272,1.0512995243816021,0.9517682127275883,0.10743594402242522,0.31881170193958647,0.3103328888590406
1,78,0.03928410451370095,0.02,0.033182737459581446,0.021030076744988153,0.012152660714593293,0.019024415387136857,-0.014302514204279415,69.82773638559867,0.14488103090353574,0.017598639065473765,1.0432759508294038,0.9519612531915347,0.09901274733635841,0.3158278654231457,0.31445148606170265
1,79,0.007274189804126586,0.02,0.03925994636222474,0.022532245139965965,0.016727701222258775,0.028834171233265465,-0.021704524983486517,68.2501703811766,0.14524551436427938,0.02015699214783063,1.0391683379008771,0.9514021512408631,0.10178333222906957,0.31726122740161344,0.3167122320645157
1,80,0.003636819631012821,0.02,0,0.019570871257677702,-0.019570871257677702,0.03854582952093279,-0.029050950997220326,69.6396246371487,0.1456109147717919,0.01705079112839404,1.033242234621155,0.9542057530215676,0.10524558409672666,0.31858473345146127,0.32241412271317804
1,81,0.03307286908792364,0.02,0,0.016534393000699445,-0.016534393000699445,0.028931287816142116,-0.021777898061302925,70.87459020151182,0.14524914572910158,0.015106691582528153,1.0282682224985844,0.9623289479795748,0.09997793352267316,0.3093355836165626,0.3168204892361485
1,82,0.03997067675990467,0.02,0.02981648185081487,0.021559971007203214,0.008256510843611654,0.019220600694303584,-0.01445036513072162,69.70092539210675,0.14488827549843,0.017902947381138096,1.0350394732509056,0.961614782067783,0.09068855829649383,0.3002731740646636,0.3129301537922323
1,83,0.008886100290997408,0.02,0.04004382500276171,0.023854407728647876,0.016189417274113837,0.02902839468736056,-0.021851265636069872,68.10387727140362,0.14525277718471363,0.02042514024967753,1.048732332714461,0.9613033968237364,0.0928565994138878,0.3022563896189793,0.3107785477677364
1,84,0.005323378879434384,0.02,0.0009331209368561577,0.020690924022430637,-0.01975780308557448,0.03873811074048695,-0.02919658971345107,69.46324320397622,0.14561819586361693,0.017378291189342965,1.0459933040374165,0.9611621776808714,0.09568004615541409,0.29811287238788287,0.3169362989229332
1,85,0.03500942164120005,0.02,0,0.016947506632859984,-0.016947506632859984,0.029125491847891795,-0.021924627708199695,70.7556770030544,0.14525640873111778,0.015305330281641143,1.044113973512117,0.9637390164016456,0.08988760058785729,0.28684101333736245,0.3117878841475525
1,86,0.03882788011997927,0.02,0.03209449653870933,0.021019241731950234,0.011075254806759093,0.019416746766370695,-0.014598193880079324,69.61548536448527,0.14489552045558127,0.01805187796402246,1.036081446304888,0.9718522858399812,0.08584917734769267,0.28892611729999895,0.30052855426908875
1,87,0.00872178970154699,0.02,0.03863255003533528,0.02389045755649871,0.01474209247883657,0.029222579298707047,-0.02199798427810551,68.18871511974739,0.14526004036831625,0.02028139022782023,1.02471999294644,0.9763099312787736,0.0883996929341673,0.2897240431864219,0.2992554979543094
1,88,0.005462352045024537,0.02,0.0006997408042788145,0.01990334752706527,-0.019203606722786457,0.03893035350571995,-0.02934220658442066,69.65450425213986,0.14562547731952385,0.016985148940916413,1.0274780079347008,0.9823639879256834,0.09069319142967192,0.2892909593522869,0.2992790681263865
1,89,0.0348399928285817,0.02,0,0.017290383927820164,-0.017290383927820164,0.02931965704077709,-0.02207133534619976,71.06182444503695,0.14526367209631127,0.014680308972387231,1.0184164427562772,0.9905149329293769,0.08587309971554728,0.2918536751075903,0.29519159187544264
1,90,0.038743148781234235,0.02,0.0318528248691865,0.021103702336766145,0.010749122532420358,0.019612853611184845,-0.014746000455678865,70.074205149696,0.14490276577500752,0.01712247914702922,1.0079514146629522,0.994997592001624,0.0827486525748339,0.29074111754527615,0.2942442233948133
1,91,0.008134946766418714,0.02,0.03849094021490829,0.023913732225048362,0.014577207989859925,0.029416725075073032,-0.02214468091289501,68.68889287050217,0.14526730391510517,0.01924457382005784,1.0043812365206335,0.9931797577103056,0.0843926460083008,0.2891032434093217,0.2855329632597102
1,92,0.004165997478800418,0.02,0,0.019908931085138363,-0.019908931085138363,0.03912255782432226,-0.029487801613405473,70.17224291942169,0.1456327591395309,0.015891922333870767,1.010446676650867,0.9983873199748641,0.08731465536012792,0.29031459893449285,0.2837713711950742
1,93,0.034110556831065474,0.02,0,0.016810887164433477,-0.016810887164433477,0.029513783402565424,-0.022218020978604036,71.5563275672645,0.14527093582470027,0.013634259947025025,1.0035228423625715,0.9878172106793915,0.08200499095698147,0.29542835447487453,0.28507261035210546
1,94,0.03903076520230792,0.02,0.030941206409258237,0.021159974521626317,0.00978123188763192,0.01980892123659112,-0.01489378486084636,70.68676644050508,0.14491001145672697,0.01583729331113173,0.9911388204466588,0.9920109973780946,0.07669139968569495,0.2997782763795821,0.2883916695582461
1,95,0.00770733456391625,0.02,0.03879605744952119,0.02444909826550265,0.014346959184018543,0.02961083202422526,-0.02229135554373962,69.26218890543403,0.1452745678250987,0.017990055835237904,0.9953511105343791,0.9907198234808386,0.07808240529036019,0.3037756771706931,0.27561368597485597
1,96,0.0050039957059793095,0.02,0,0.020342621256267884,-0.020342621256267884,0.039314723703982965,-0.02963337480368211,70.64727993939083,0.14564004132365624,0.014778335520445765,1.002289242418767,0.9979805816268692,0.0807739699908317,0.3068378485025414,0.2753459090273773
1,97,0.03447647653732611,0.02,0,0.017631245054443682,-0.017631245054443682,0.029707870941022747,-0.02236468460871377,72.0586518251433,0.14527819991630286,0.012465115433488582,1.0076809012065058,0.9911398292927018,0.07534906201238918,0.3058599856830413,0.2741103652587266
1,98,0.03981408229542296,0.02,0.03134009634073287,0.02194567095507061,0.00939442538566226,0.02000494965043299,-0.01504154709890737,71.19524506911836,0.1449172575007576,0.014649741503209588,1.0083791913425055,0.9940085448697674,0.07183207173193228,0.3053327016686125,0.2814193776278654
1,99,0.007847474958733574,0.02,0.03969592931329835,0.023240347650598583,0.016455581662699767,0.029804900153928657,-0.022438008173939483,69.7318546962322,0.145281832098315,0.016848631024995155,1.0192261017914683,0.9887819825290235,0.07264730034072713,0.3073549911289875,0.28233167929679337
1,100,0.005756472698908731,0.02,0,0.020075233043058895,-0.020075233043058895,0.03950685115238935,-0.029778926158526065,71.17659287409046,0.1456473238719181,0.013477766952239508,1.0124601683661183,0.9927466830540403,0.07517562943191601,0.3129350780971843,0.28062293311076486
1,101,0.03525564889193534,0.02,0,0.017854807326850682,-0.017854807326850682,0.02990191966391319,-0.022511326239828877,72.57277603322544,0.14528546437113735,0.011190535484252811,1.0163038238789264,0.9904257379300785,0.06998544923272698,0.30699188137731426,0.27927028218754796
1,102,0.04012596351741177,0.02,0.03223343655995303,0.021246668450438894,0.010986768109514138,0.020200938860552357,-0.015189287173186794,71.72990042588845,0.14492450390711764,0.013338123813959147,1.0256885043370174,0.9959635135358192,0.0668713988017693,0.3031604158367412,0.2829854311115196
1,103,0.008618819973385077,0.02,0.0400301911545109,0.024675945430415503,0.015354245724095394,0.029998929471946895,-0.022584638806794732,70.29202422814107,0.1452890967347722,0.015447345082942359,1.0249329601696113,0.9904437076398708,0.0677999668172025,0.2957067984051314,0.2951564972093129
1,104,0.006242257157667056,0.02,0.00042628077961381905,0.020297189376630165,-0.019870908597016346,0.03969894017722743,-0.029924455681212714,71.64516476147115,0.14565460678433467,0.012203603668561814,1.0365751933730643,0.9839306000295721,0.06975275164235498,0.28888558790206875,0.28950542649079136
1,105,0.03619474826053748,0.02,0,0.018865351578081363,-0.018865351578081363,0.030095929578999744,-0.022657945875249386,73.07158414419845,0.1452927291892218,0.009857849928838558,1.0391979090368362,0.9769514143696248,0.06523743806829661,0.28575290877476917,0.28966093989196934
1,106,0.03912738778505016,0.02,0.03331824013791174,0.020873359289030047,0.012444880848881689,0.02039688887478974,-0.015337005087009192,72.03292793374133,0.14493175067582517,0.012422885229597305,1.032558510773634,0.9691318171936276,0.0622965234665463,0.2872640933574795,0.2937099886237131
1,107,0.008082544934561843,0.02,0.03879222456943854,0.023097869956890203,0.015694354612548336,0.03019291998604183,-0.022731247445605063,70.50891730909542,0.14529636173448846,0.014698980328825563,1.0381649659689192,0.9779445197044071,0.06444294133748342,0.29388347790220837,0.3032063517657399
1,108,0.0062244357709376925,0.02,0,0.02077845268175737,-0.02077845268175737,0.03989099078618142,-0.03006996337501655,71.79850567036904,0.14566189006092417,0.01153673772184982,1.0409601818488292,0.9701497630469236,0.06473147425832694,0.2947073188851329,0.29708015292054646
1,109,0.03545796780438371,0.02,0,0.018007113845017873,-0.018007113845017873,0.03028990069404324,-0.022804543518274323,73.16579604078548,0.1452999943705744,0.009326407338711434,1.0467490115806954,0.9709360033144543,0.06021526176745703,0.2936548666254221,0.3048860695498491
1,110,0.03921147375006772,0.02,0.03239774270100604,0.020796959792893116,0.011600782908112922,0.02059279970098362,-0.015484700843698351,72.28033933652151,0.14493899780689834,0.011595856197169189,1.0526697692032625,0.9782624668723053,0.05735191488954789,0.28861766862066635,0.30193700349072267
1,111,0.007862672735461169,0.02,0.038853208192812794,0.022902505157349075,0.01595070303546372,0.030386871703973837,-0.02287783409366939,70.79947090963788,0.14530362709748196,0.01375355179694708,1.0573952798115929,0.9835109508145494,0.057804159851945314,0.28501238694428505,0.2962429531349057
1,112,0.005590832492978214,0.02,0,0.019402817101447953,-0.019402817101447953,0.04008300298693416,-0.030215449243212067,72.02315946108978,0.14566917370170485,0.010699167439425072,1.057479966871907,0.981733641842217,0.0605399923783524,0.2762226679125636,0.30283143860408335
1,113,0.03527753039559967,0.02,0,0.017772004532857343,-0.017772004532857343,0.030483833016803488,-0.022951119172202605,73.2609502890952,0.14530725991521334,0.008762766774270833,1.0566754348414509,0.9759286555469945,0.05630137647611959,0.27785546862027594,0.2949173919469221
1,114,0.041563941469936486,0.02,0.03214300819540483,0.02349933119585214,0.008643676999552694,0.020788671346971568,-0.015632374446577946,72.47211666967286,0.14494624530035521,0.010820788662487233,1.0607248715723265,0.9747909531084643,0.053788325556809506,0.27150516102238825,0.29897273949782616
1,115,0.010103544906844016,0.02,0.04163585570258266,0.024749515500138982,0.016886340202443676,0.03058078463350182,-0.02302439875428619,70.88418839041115,0.14531089282377085,0.013136790660941828,1.0637174957017161,0.9742984193186949,0.05423633608963623,0.2723563280334916,0.29671100092051256
1,116,0.0068632275234935935,0.02,0.0020805478721888093,0.02079759875266939,-0.01871705088048058,0.040274976787166794,-0.030360913289072977,72.05306373640964,0.14567645770669485,0.010188753983219884,1.0531268155341014,0.9773763809382219,0.05509068303156763,0.27327307991256367,0.2905368000227811
1,117,0.03527559932683827,0.02,0,0.017558223538377646,-0.017558223538377646,0.030677726555038476,-0.023097672840332373,73.38018658442864,0.1453145258231567,0.00810867401698648,1.0545165502493166,0.9683530739506329,0.05121161171980668,0.2709881020535138,0.29587997897888707
1,118,0.03980746759759898,0.02,0.032101861255681374,0.02236848682466773,0.009733374431013644,0.020984503820588883,-0.015780025898970873,72.53730393194546,0.14495349315621398,0.010313103561507348,1.0419500356269862,0.9633283761222133,0.049469439130163405,0.27448648614673826,0.2971583533275533
1,119,0.008803284750453133,0.02,0.03948841623836086,0.023701968729738288,0.01578644750862257,0.03077465878238297,-0.02317094143075349,71.06580683799736,0.14531815891337327,0.01240100685503314,1.0347738885190014,0.9563611944925452,0.05073235761076101,0.27923721581559985,0.2981358676598851
1,120,0.005688239541858158,0.02,0.000495188125156476,0.020540371659766906,-0.02004518353461043,0.0404669121945592,-0.03050635551587233,72.15817210086905,0.14568374207591245,0.009568119217991177,1.0343665895768903,0.9558711709496089,0.052791882232213656,0.2741567102637884,0.29723845909966906
1,121,0.0366281703731492,0.02,0,0.018193213319103948,-0.018193213319103948,0.03087158131650483,-0.023244204525961654,73.49408250290962,0.14532179209442278,0.00744990605338321,1.03493373094344,0.9664034402268423,0.047024168690926606,0.2785020790842408,0.29161325224781853
1,122,0.04021901381767435,0.02,0.033681301102767014,0.021803088884408815,0.011878212218358199,0.021180297129669838,-0.015927655204199698,72.6397958488366,0.14496074137449266,0.0096875001377627,1.0415456493116158,0.9696743321316942,0.046360332136599576,0.2806941418929903,0.2925866525118374
1,123,0.006752333245205583,0.02,0.03994225700263998,0.022709912075840524,0.017232344926799457,0.03096849415837312,-0.02331746212636887,70.97921053949162,0.1453254253663075,0.012179550158309092,1.0459836474750321,0.96671555923302,0.04884008847053799,0.28415431293055643,0.2902198092181652
1,124,0.00381142760208104,0.02,0,0.019341082218520825,-0.019341082218520825,0.04065880921678945,-0.030651775926883285,72.14188950382865,0.1456910268093758,0.009230762097115453,1.038451821627273,0.9753130482289603,0.04912280018789737,0.28406176586612114,0.29617035830823457
1,125,0.03535051895493627,0.02,0,0.017539818885429097,-0.017539818885429097,0.031065397308957358,-0.023390714232387477,73.53517604909501,0.1453290587290296,0.007021763856456455,1.038451401731772,0.9713487825112304,0.04527421483785355,0.2827815786786909,0.28983236400429735
1,126,0.03828524289864156,0.02,0.03211385934290045,0.02049646363036923,0.011617395712531224,0.021376051282046886,-0.016075262365586096,72.55945924797048,0.14496798995520946,0.009538392474568285,1.0470590523765813,0.9760547277728979,0.043972867490849714,0.2856904333774763,0.28640995950518344
1,127,0.007720200793344747,0.02,0.03758300413499738,0.023386738360350472,0.014196265774646905,0.03116229076922639,-0.023463960844429366,71.20789535542586,0.14533269218259154,0.011382163122703208,1.0502841000163738,0.9762299747143106,0.043329284022732444,0.2879975262777304,0.28337508809828854
